BP_TOOLTIP_TOOL_COLOR;화살표와 아이콘을 그릴 현재 색상을 선택합니다.\n현재 선택된 화살표나 아이콘에도 색상이 적용됩니다.
BP_TOOLTIP_TOOL_TEXT;지도에 텍스트 기호를 배치합니다.\n아무것도 선택하지 않은 경우 - 새 텍스트를 만듭니다.\n화살표를 선택한 경우 - 화살표 위에 텍스트를 그립니다.\n텍스트 기호를 선택한 경우 - 텍스트를 편집합니다.\n§YShift§! + §Y마우스 휠§!을 사용하여 텍스트를 회전시킵니다.\n§YCtrl§! + §Y마우스 휠§!을 사용하여 텍스트 크기를 조절합니다.
BP_TOOLTIP_TOOL_ERASE;선택된 객체를 삭제합니다.
BP_TOOLTIP_VISIBILITY;지도에 계획을 표시할지 설정합니다.
MILITARY_SPENDINGS_LAND;§Y육군§! 부대 지출:
MILITARY_SPENDINGS_NAVAL;§Y해군§! 부대 지출:
MILITARY_SPENDINGS_PROJECTS;§Y건설§! 지출:
STOCKPILE_COST_ESTIMATED;내일 비축량 구매 비용은 다음과 같이 §Y예상§!됩니다:
STOCKPILE_COST_ACTUAL;오늘 비축량에 §Y실제로§! 지출된 비용은 다음과 같습니다:
NAVAL_COMBAT_DETAILS_APPROACH;§Y$WHO$§!에 접근 중입니다. 현재 거리: §Y$DIST$§!.
NAVAL_COMBAT_DETAILS_DESTROYED;§Y$WHO$§!에게 §R파괴됨§!
NAVAL_COMBAT_DETAILS_DISENGAGED;이 부대는 교전을 피하는 데 성공하여 더 이상 전투에 참여하지 않습니다.
NAVAL_COMBAT_DETAILS_RETREAT;이 부대는 후퇴 중입니다.
NAVAL_COMBAT_DETAILS_SEEKING;최적의 표적 탐색 중.
NAVAL_COMBAT_DETAILS_SHOOTING;§Y$WHO$§!에게 포격 중입니다.\n- 조직력 피해 §G$ORG$§!\n- 병력 피해 §Y$STR$§!
NAVAL_COMBAT_DETAILS_FILTERING;이 함선을 겨냥하고 있는 모든 함선을 보려면 §G좌클릭§!하십시오.
MAPMODE_NAVAL_TOOLTIP_LEVEL;해군 기지 레벨 §G$LVL$§!
MAPMODE_NAVAL_TOOLTIP_NO_BASE;이 주에는 해군 기지가 없습니다.
MAPMODE_NAVAL_TOOLTIP_CAP;이 프로빈스의 §Y해군 보급 처리량§!은 총 §G$TOT$§! 중 §G$CAP$§!입니다.
MAPMODE_NAVAL_TOOLTIP_IN_OTHER;이 주에는 이미 §Y$PROV$§!에 해군 기지가 존재합니다.
MAPMODE_NAVAL_TOOLTIP_UNDER_CON;이곳에서는 이미 해군 기지가 건설 중입니다.
NAVAL_SUPPLY_PENALTY_DESC;§R$PEN$%§!의 §Y해군 보급 처리량§! 불이익을 받습니다.
COMBAT_LEADER_MOD_ATTACK;지휘관 공격
COMBAT_LEADER_MOD_DEFENSE;지휘관 방어
OCCUPATION_SCORE_ATTACKER;공격자 점령:
OCCUPATION_SCORE_DEFENDER;방어자 점령:
BLOCKADE_SCORE_ATTACKER;공격자 봉쇄:
BLOCKADE_SCORE_DEFENDER;방어자 봉쇄:
TICKING_WARSCORE_HEAD;§Y시간에 따른 점수§! 보너 §Y$VAL$§!:
TICKING_WARSCORE_DESC_SCORE;현재 $VAL$ (일일 변화 $CHANGE$).
TICKING_WARSCORE_DESC_SCORE_MAX;현재 $VAL$ (최대).
TICKING_WARSCORE_DESC_SCORE_SHORT;$VAL$ (일일 $CHANGE$).
TICKING_WARSCORE_DESC_SCORE_MAX_SHORT;$VAL$ (최대).
CB_DESTROY_FORTS;요새 파괴
CB_DESTROY_NAVAL_BASES;해군 기지 파괴
po_destroy_forts;$STATE$의 모든 요새 파괴.
po_destroy_naval_bases;$STATE$의 해군 기지 파괴.
ALL_CORE_PROVINCES;핵심주가 있는 모든 주
ALL_SATES;모든 주
dismantle_forts_desc;요새 및 해군 기지를 철거합니다.
dismantle_forts;요새 철거
dismantle_forts_short;$STATE$의 기반 시설 철거
dismantle_forts_setup;$STATE$의 요새 및 해군 기지를 철거합니다.
liberate_country_desc;억압자들로부터 §Y국가 전체§W를 해방합니다
liberate_country;국가 해방
liberate_country_short;$THIRD$이(가) $STATE$을(를) 획득합니다
liberate_country_setup;$RECIPIENT$에게서 $STATE$을(를) $THIRD$에게 반환합니다
FIRE_RANGE;사거리
EVASION;회피
SORT_BY;정렬 기준:
STANCE;행동
STR_ORG;병력/조직력
SORT_BY_TYPE_DESC;§Y유형§!별로 함선을 정렬합니다.
SORT_BY_STANCE_DESC;함선을 그들의 §Y현재 행동§!을 기준으로 정렬합니다.
SORT_BY_STR_ORG_DESC;함선을 그들의 §Y병력 및 조직력의 평균§!을 기준으로 정렬합니다.
TARGETED_BY;겨냥한 대상:
MAY_NOT_RETREAT_NAVAL;우리의 가망성을 완전히 알기도 전에 전투에서 후퇴하는 것은 불가능하며 명예로운 일도 아닙니다.
REMAINING_NAVAL_RETREAT;자발적인 후퇴를 수행하기 전에 우군의 가망성이 어느 정도인지 파악하려면 §Y$OPT$§!만큼 더 가까이 다가가야 합니다.
NAVAL_COMBAT_STATUS_APPROACH;접근 중
NAVAL_COMBAT_STATUS_SEEKING;표적 탐색 중
NAVAL_COMBAT_STATUS_FIRING;피해량 §G$ORG$§!/§R$STR$§!
NAVAL_COMBAT_STATUS_RETREAT;후퇴 중
NAVAL_COMBAT_STATUS_DISENGAGED;교전 이탈
SUPPLY_LOAD;보급품 무게
SUPPLY_LOAD_STATUS_DESC_BASIC;우리의 모든 §Y해군 항구§!의 총 §Y보급 처리량§!은 $TOT$입니다.\n우리의 모든 함선은 총 $REQ$을 필요로 합니다.
SUPPLY_LOAD_STATUS_DESC_PENALTY;함선에서 보급을 받을 때 $PEN$의 불이익을 겪습니다.
SUPPLY_LOAD_STATUS_DESC_HINT;해군 기지를 건설하거나 함선을 일부 해산하는 것을 고려하십시오.
SUPPLY_LOAD_STATUS_DESC_UPCOMING_PENALTY;새 함선이 건설 중이며, 완료 시 보급 한계를 $EXC$만큼 초과하게 됩니다.
SUPPLY_LOAD_STATUS_DESC_DETAILED_LIST;다음 보고서는 보급 처리량의 필요량을 보여줍니다:
SHIP_BUILD_MIN_BASE_LEVEL;레벨 §Y$LVL$§! 이상의 해군 기지가 필요합니다.
SHIP_BUILD_LIMIT_PER_BASE;이 함선을 지원하는 각 기지당 §Y$LIM$§!대로 제한됩니다.
SHIP_BUILD_LIMIT_PER_BASE_HINT;§R레벨 §G$LVL$§R 이상의 해군 기지를 더 건설하는 것을 고려하십시오.§!
SHIP_BUILD_LIMIT_MAX;§Y(한계: $LIM$)§!
BUILDING_ONE_PER_STATE;주당 하나만 건설 가능
DIPLOMACY_CRISIS_INFO;위기
CRISIS_CANT_DECLARE_WAR;당신이 위기에 연루되어 있다면 전쟁을 선포하거나 선포받을 수 없습니다.
HAS_FLASHPOINT;분쟁 지역 있음
HAS_NO_FLASHPOINT;분쟁 지역 없음
TENSION_LESS_THAN;다음보다 낮은 분쟁 지역 긴장도
TENSION_MORE_THAN;다음보다 높은 분쟁 지역 긴장도
CRISIS_TEMPERATURE_LESS_THAN;다음보다 낮은 위기 온도
CRISIS_TEMPERATURE_MORE_THAN;다음보다 높은 위기 온도
FLASHPOINT_TENSION_EFFECT;분쟁 지역 긴장도가 $VALUE$만큼 $DIRECTION$합니다.\n
diplomatic_focus;외교
increase_tension;긴장도 증가
increase_tension_focus_desc;매월 분쟁 지역 긴장도를 약 §Y$VAL$§W% 증가시킵니다.
NOT_A_FLASHPOINT;§R분쟁 지역이 아님§!
MAPMODE_21;위기
MAPMODE_22;해군
FLASHPOINT_TENSION;분쟁 지역 긴장도: §Y$VALUE$§!%
EXECUTING_HISTORY;기록 실행 중
CRISIS_TEMPERATURE;위기 온도: §R$VALUE$%§!
HAS_CRISIS;현재 위기가 존재함
HAS_NO_CRISIS;현재 위기가 존재하지 않음
CRISIS_TEMPERATURE_EFFECT;위기 온도가 $VALUE$만큼 $DIRECTION$합니다.\n
TRIGGER_STATE;위기 주
BACKERS_LABEL;배후국:
SUPPORT_SIDE;진영 지원
ON_THE_FENCE_LABEL;관망 중:
vacuum_tube;진공관
vacuum_tube_desc;진공관(열전자관이라고도 함)은 진공 속에서 전류의 흐름을 이용하는 장치입니다. 진공관에서 전자는 뜨거운 필라멘트(음극)에서 진공을 거쳐 양전극(양극)으로 가는 열전자 방출(에디슨 효과)을 통해 이동합니다. 이후 음극과 양극 사이에 추가적인 전극들이 삽입되었고, 신호의 증폭과 교환이 가능해졌습니다. 진공관은 라디오, 전화기, TV, 레이더 및 초기 컴퓨터의 생산과 상용화에 필수적이었습니다.
tulls_seed_drill;툴 파종기
tulls_seed_drill_desc;이 시대가 오기 전까지 농부들은 씨앗을 가방에 담고 들판을 돌아다니며 씨앗을 던지거나 흩뿌리는 식으로 곡물 씨앗을 심었습니다. 그들은 갈고 정지된 땅에 손으로 씨앗을 흩뿌렸습니다. 이 방식의 문제점은 분포가 매우 고르지 않다는 것이었습니다. 따라서 씨앗을 효율적으로 사용할 수 없었고, 많은 양이 낭비되었습니다. 제스로 툴(Jethro Tull)은 말의 뒤에 연결하여 끌 수 있는 파종기를 발명했습니다. 이것은 곡물이 가득 찬 상자를 포함한 바퀴가 달린 기계였습니다. 파종기가 들판을 가로질러 끌려갈 때, 바퀴 구동식 래칫이 작동하며 씨앗을 고르게 뿌렸습니다.
rotherham_plough;로더럼 쟁기
rotherham_plough_desc;디즈니 스태니포스(Disney Stanyforth)와 조셉 폴잠브(Joseph Foljambe)가 발명한 로더럼 쟁기(또는 요크셔 쟁기)는 전통적인 쟁기를 개량한 것입니다. 기본 쟁기처럼 나무로 만들어졌지만 부속품과 콜터(절단 날)는 철로 만들어졌고, 볏과 보습은 철판으로 덮여 있었습니다. 전통적인 쟁기보다 더 가벼워 말 두 마리만으로도 쉽게 작업할 수 있었습니다.
telephone_switchboard;전화 교환기
telephone_switchboard_desc;전화 교환기는 통화를 연결하는 데 사용되는 전자 부품 시스템입니다. 최초의 전화 교환기는 1877년 토머스 에디슨 밑에서 일하던 헝가리인 티바다르 푸스카스(Tivadar Puskás)에 의해 발명되었습니다. 원시적인 형태의 전화 교환소는 1881년경까지 미국 동부와 서유럽의 상업용 시설에 설치되었습니다. 전화 교환소는 교환원이 전화를 연결하기 위해 수동으로 '플러그를 꽂는' 수백 개의 '플러그 보드'로 구성되었습니다. 알먼 브라운 스트로우저(Almon Brown Strowger)는 1891년 최초의 스테핑 스위치에 대한 특허를 획득하여 자동화된 전화 교환기로 발전시켰습니다.
BRZ_2446;미나스제라이스
CLM_2259;카우카
ANN_1371;통킹
ANN_1374;안남
ANN_1383;코친차이나
LUA_1356;라오스
SIA_1392;방콕
SIA_1355;치앙마이
SIA_1358;나콘랏차시마
ENG_1384;말라야
ENG_1343;테나세림
BUR_1339;카친
BUR_1334;샨 주
BUR_1330;페구
NEP_1327;히말라야
TIB_1591;티베트
ENG_1247;비하르
ENG_1261;오리사
ENG_1236;연합주
PAN_1227;펀자브
PAN_1224;카슈미르
KAL_1221;발루치스탄
SIN_1288;신드
ENG_1291;구자라트
ENG_1264;라지푸타나
ENG_1275;중앙인도
NAG_1277;나그푸르
ENG_1305;시르카르
HYD_1283;하이데라바드
ENG_1297;봄베이
ENG_1304;마드라스
MYS_1314;마이소르
ENG_1317;트라방코르
ATJ_1405;아체
NET_1398;수마트라
NET_1423;보르네오
NET_1449;말루쿠
NET_1451;서뉴기니
BAL_1438;순다 열도
BRU_1394;북보르네오
PER_1141;라리스탄-시스탄
PER_1148;호라산
PER_1138;후제스탄
PER_1135;파르스-케르만
PER_1127;이스파한
PER_1116;길란-마잔다란
PER_1121;이라크아제미
PER_1112;타브리즈
PER_1122;루리스탄
AFG_1214;서아프가니스탄
AFG_1217;동아프가니스탄
RUS_1196;투르크메니아
KHI_1191;우즈베키아
BUK_1207;타지키스탄
KOK_1190;키르기지아
RUS_1182;우랄스크
RUS_1184;아크몰린스크
RUS_1185;세미레치예
CHI_1532;내몽골
CHI_1578;쓰촨
CHI_1581;충칭
CHI_1494;샤오저우
CHI_1550;장시
CHI_1487;푸젠
CHI_1611;저장
CHI_1473;남안후이
CHI_1516;동후베이
CHI_1523;서후베이
CHI_1513;허난
CHI_1472;북안후이
CHI_1476;장쑤
CHI_1539;쑤저우
CHI_1563;산둥
CHI_1614;남직례
CHI_1618;북직례
CHI_1553;만주
CHI_1082;외만주
CHI_1086;사할린
KOR_1624;서울
KOR_1635;부산
KOR_1627;사리원
KOR_1619;평양
JAP_1660;규슈
JAP_1640;주고쿠-시코쿠
JAP_1655;간사이
JAP_1675;주부
JAP_1649;간토
JAP_1654;오가사와라 제도
JAP_1672;도호쿠
JAP_1088;홋카이도
RUS_2685;우랄
RUS_1065;오브
RUS_1064;토볼스크
RUS_1469;톰스크
RUS_2615;하예니세이스크
RUS_1070;상예니세이스크
RUS_1075;이르쿠츠크
RUS_1079;자바이칼
RUS_2694;중부 시베리아
RUS_1069;서야쿠츠크
RUS_2653;북시베리아
RUS_1071;야쿠츠크
RUS_1072;오호츠크
RUS_2668;북야쿠츠크
RUS_2618;상부 오호츠크
RUS_2621;내추콧카
RUS_1074;캄차카
RUS_2590;연안 추콧카
TUR_885;카르스
TUR_884;트라브존
TUR_889;디야르바키르-반
TUR_876;앙카라 및 아다나
TUR_873;콘야
TUR_881;카스타모누
TUR_869;아이딘
TUR_863;후다벤디가르
TUR_923;모술
TUR_931;바그다드
TUR_935;바스라
EGY_897;알레포
EGY_910;트랜스요르단
EGY_903;시리아
NEJ_1156;하일
NEJ_1157;네지드
EGY_1746;시나이
EGY_1750;하이집트
EGY_1762;중이집트
EGY_1771;상이집트
EGY_1753;마트루
EGY_1758;이집트 사막
EGY_1834;동골라
EGY_1827;수단
ENG_1843;에콰토리아
ENG_1848;에리트레아
ETH_1854;곤다르-티그라이
ETH_1864;암하라
ETH_1867;오로미아
ALD_1708;콘스탄틴
FRA_1700;알제
ALD_1704;틀렘센
MOR_1688;알리프
MOR_1686;페스
MOR_1693;모로코
FRA_1803;팀북투
FRA_1798;동말리
FRA_1801;서말리
FRA_1901;볼타
FRA_1808;외곽 하우사랜드
FRA_1923;요루바
FRA_1927;하우사랜드
FRA_1939;동하우사랜드
FRA_1930;베냉
FRA_1931;니제르 삼각주
FRA_1937;나이지리아
FRA_1816;보르누
ENG_1825;차드
ENG_1818;와다이
FRA_1965;우방기-샤리
ENG_2029;잔지바르
ENG_2034;탕가니카
ENG_2039;린디
ENG_2016;카젬베
POR_2053;잠베지아
POR_2049;로렌수마르케스
ZUL_2113;나탈-줄루랜드
ENG_2078;헤레로랜드
ENG_2132;남대서양 제도
ENG_2125;인도양 영토
MAD_2117;남마다가스카르
MAD_2121;북마다가스카르
sioux_nation_title;수 국가
sioux_nation_name;수 국가
sioux_nation_desc;수족은 미국 정착민과 군대의 침입으로부터 조상 대대로 이어져 온 땅을 지키기 위해 일어섰습니다. 이들은 워싱턴의 깨진 약속에 분노하고 있으며, 서부 식민지화를 멈추기 위해 맹렬히 싸울 것입니다.
sioux_nation_army;수 전쟁 부대
apache_title;아파치
apache_name;아파치
apache_desc;아파치족은 미국 정착민과 군대의 침입으로부터 조상 대대로 이어져 온 땅을 지키기 위해 일어섰습니다. 이들은 워싱턴의 깨진 약속에 분노하고 있으며, 서부 식민지화를 멈추기 위해 맹렬히 싸울 것입니다.
apache_army;아파치 전쟁 부대
EVTNAME160001;태평천국의 난
EVTDESC160001;거대한 반란이 천하를 뒤흔들었습니다!
EVTOPTA160001;그들을 진압하라!
EVTOPTB160001;만주족을 몰아내라!
EVTNAME160502;반만주 감정
EVTDESC160502;황제 폐하, 우리 관리들이 우리 왕조에 대한 커져가는 불만과 적대감을 감지했습니다. 이러한 감정은 우리 도시와 항구에 이양귀자들이 자리 잡고 있는 굴욕적인 현실로 인해 더욱 부채질되고 있습니다. 어떻게 대응할까요?
EVTOPTA160502;무력 시위를 통해 이를 해결해야 한다.
EVTOPTB160502;이런 헛소리로 내 시간을 낭비하지 마라!
EVTNAME90902;중국의 분열
EVTDESC90902;중국이 분열되었습니다.
EVTOPTA90902;자유!
EVTNAME90040;세포이 항쟁
EVTDESC90040;인도가 반란을 일으켰습니다!
EVTOPTA90040;성가신 일이 될 수도 있겠군.
CRISIS_DESCRIPTION_LIBERATION;$COUNTRY$ 해방을 둘러싼 위기.
CRISIS_DESCRIPTION_RECLAIM;$COUNTRY$의 정당한 영토 반환을 둘러싼 위기.
CRISIS_ALREADY_TAKEN_SIDE;이미 진영을 선택함
CRISIS_WAITING_ON_BACKER;열강 후원국을 기다리는 중
MUST_BE_CRISIS_SIDE_LEADER;위기에서 한 진영의 지도국이어야 함
CRISIS_ALREADY_TAKEN_SIDE;이미 진영을 선택함
CRISIS_OFFERTITLE;제안하기
CRISIS_OFFER_OFFER;$ACTOR$ 국가가 현재 위기에서 해당 진영에 합류하는 조건으로 §Y$WARGOAL$§!을(를) 제안했습니다.
CRISIS_OFFER_WE_ACCEPT_SETUP;위기의 한 진영에 합류하기로 수락할 때
CRISIS_OFFER_WE_ACCEPT_HEADER;외무 장관 보고
CRISIS_OFFER_WE_ACCEPT_1;$MONARCHTITLE$
CRISIS_OFFER_WE_ACCEPT_2;우리는 다음 제안을 조건으로 현재 위기에서 $ACTOR$ 국가에 합류했습니다:
CRISIS_OFFER_WE_ACCEPT_3;$WARGOAL$
CRISIS_OFFER_WE_ACCEPT_4;*
CRISIS_OFFER_WE_ACCEPT_5;*
CRISIS_OFFER_WE_ACCEPT_6;*
CRISIS_OFFER_WE_ACCEPT_BTN1;확인
CRISIS_OFFER_WE_ACCEPT_BTN2;확인
CRISIS_OFFER_WE_ACCEPT_BTN3;이동
CRISIS_OFFER_WE_ACCEPT_LOG;우리가 현재 위기에 합류했습니다
CRISIS_OFFER_THEY_ACCEPT_SETUP;누군가 위기에서 아군 진영에 합류하기로 수락할 때
CRISIS_OFFER_THEY_ACCEPT_HEADER;외무 장관 보고
CRISIS_OFFER_THEY_ACCEPT_1;$MONARCHTITLE$
CRISIS_OFFER_THEY_ACCEPT_2;우리는 다음 제안을 조건으로 현재 위기에서 $RECIPIENT$ 국가에 합류했습니다:
CRISIS_OFFER_THEY_ACCEPT_3;$WARGOAL$
CRISIS_OFFER_THEY_ACCEPT_4;*
CRISIS_OFFER_THEY_ACCEPT_5;*
CRISIS_OFFER_THEY_ACCEPT_6;*
CRISIS_OFFER_THEY_ACCEPT_BTN1;확인
CRISIS_OFFER_THEY_ACCEPT_BTN2;확인
CRISIS_OFFER_THEY_ACCEPT_BTN3;이동
CRISIS_OFFER_THEY_ACCEPT_LOG;$RECIPIENT$ 국가가 현재 위기에서 우리에게 합류했습니다.
CRISIS_OFFER_OTHER_ACCEPT_SETUP;누군가 위기의 진영에 합류할 때
CRISIS_OFFER_OTHER_ACCEPT_HEADER;외무 장관 보고
CRISIS_OFFER_OTHER_ACCEPT_1;$MONARCHTITLE$
CRISIS_OFFER_OTHER_ACCEPT_2;문제가 생기고 있습니다
CRISIS_OFFER_OTHER_ACCEPT_3;$RECIPIENT$ 국가가
CRISIS_OFFER_OTHER_ACCEPT_4;현재 위기에 합류하여
CRISIS_OFFER_OTHER_ACCEPT_5;$ACTOR$ 진영에 서기로 결정한 것 같습니다
CRISIS_OFFER_OTHER_ACCEPT_6;*
CRISIS_OFFER_OTHER_ACCEPT_BTN1;확인
CRISIS_OFFER_OTHER_ACCEPT_BTN2;확인
CRISIS_OFFER_OTHER_ACCEPT_BTN3;이동
CRISIS_OFFER_OTHER_ACCEPT_LOG;$RECIPIENT$ 국가가 현재 위기에 합류했습니다.
CRISIS_OFFER_WE_DECLINE_SETUP;우리가 위기 진영 합류를 거절할 때
CRISIS_OFFER_WE_DECLINE_HEADER;외무 장관 보고
CRISIS_OFFER_WE_DECLINE_1;$MONARCHTITLE$
CRISIS_OFFER_WE_DECLINE_2;우리는 현재 위기에서 $ACTOR$ 국가 진영으로의 합류를 거절했습니다
CRISIS_OFFER_WE_DECLINE_3;*
CRISIS_OFFER_WE_DECLINE_4;*
CRISIS_OFFER_WE_DECLINE_5;*
CRISIS_OFFER_WE_DECLINE_6;*
CRISIS_OFFER_WE_DECLINE_BTN1;확인
CRISIS_OFFER_WE_DECLINE_BTN2;확인
CRISIS_OFFER_WE_DECLINE_BTN3;이동
CRISIS_OFFER_WE_DECLINE_LOG;우리가 현재의 위기에 참여하는 것을 거절했습니다
CRISIS_OFFER_THEY_DECLINE_SETUP;누군가 위기에서 우리 편에 서기를 거절할 때
CRISIS_OFFER_THEY_DECLINE_HEADER;외무 장관 보고
CRISIS_OFFER_THEY_DECLINE_1;$MONARCHTITLE$
CRISIS_OFFER_THEY_DECLINE_2;$RECIPIENT$ 국가가 현재의 위기에 대한 논의에 참여하는 것을 거절했습니다.
CRISIS_OFFER_THEY_DECLINE_3;*
CRISIS_OFFER_THEY_DECLINE_4;*
CRISIS_OFFER_THEY_DECLINE_5;*
CRISIS_OFFER_THEY_DECLINE_6;*
CRISIS_OFFER_THEY_DECLINE_BTN1;확인
CRISIS_OFFER_THEY_DECLINE_BTN2;확인
CRISIS_OFFER_THEY_DECLINE_BTN3;이동
CRISIS_OFFER_THEY_DECLINE_LOG;$RECIPIENT$ 국가가 현재의 위기에 참여하는 것을 거절했습니다.
CRISIS_OFFER_OTHER_DECLINE_SETUP;누군가 위기에서 한 진영에 서기를 거절할 때
CRISIS_OFFER_OTHER_DECLINE_HEADER;외무 장관 보고
CRISIS_OFFER_OTHER_DECLINE_1;$MONARCHTITLE$
CRISIS_OFFER_OTHER_DECLINE_2;아직 사태가 악화되고 있지는 않은 것 같습니다.
CRISIS_OFFER_OTHER_DECLINE_3;$RECIPIENT$ 국가가
CRISIS_OFFER_OTHER_DECLINE_4;현재의 위기에서
CRISIS_OFFER_OTHER_DECLINE_5;$ACTOR$의 편으로 참여하는 것을 거절한 것 같습니다.
CRISIS_OFFER_OTHER_DECLINE_6;*
CRISIS_OFFER_OTHER_DECLINE_BTN1;확인
CRISIS_OFFER_OTHER_DECLINE_BTN2;확인
CRISIS_OFFER_OTHER_DECLINE_BTN3;이동
CRISIS_OFFER_OTHER_DECLINE_LOG;$RECIPIENT$ 국가가 현재의 위기에 참여하는 것을 거절했습니다.
BACK_CRISISTITLE;위기에 처한 국가 지원
BACK_CRISIS_OFFER;$ACTOR$ 국가가 현재의 위기에서 자신들의 편을 지원해 줄 것을 요청했습니다.
BACK_CRISIS_WE_ACCEPT_SETUP;우리가 위기에서 한 진영을 지원하기로 수락할 때
BACK_CRISIS_WE_ACCEPT_HEADER;외무 장관 보고
BACK_CRISIS_WE_ACCEPT_1;$MONARCHTITLE$
BACK_CRISIS_WE_ACCEPT_2;우리는 현재의 위기에서 $ACTOR$을(를) 지원하기로 결정했습니다.
BACK_CRISIS_WE_ACCEPT_3;*
BACK_CRISIS_WE_ACCEPT_4;*
BACK_CRISIS_WE_ACCEPT_5;*
BACK_CRISIS_WE_ACCEPT_6;*
BACK_CRISIS_WE_ACCEPT_BTN1;확인
BACK_CRISIS_WE_ACCEPT_BTN2;확인
BACK_CRISIS_WE_ACCEPT_BTN3;이동
BACK_CRISIS_WE_ACCEPT_LOG;우리가 현재의 위기에서 한 진영을 지원했습니다
BACK_CRISIS_THEY_ACCEPT_SETUP;누군가 위기에서 우리 편을 지원하기로 수락할 때
BACK_CRISIS_THEY_ACCEPT_HEADER;외무 장관 보고
BACK_CRISIS_THEY_ACCEPT_1;$MONARCHTITLE$
BACK_CRISIS_THEY_ACCEPT_2;$RECIPIENT$ 국가가 현재의 위기에서 우리를 지원하기로 결정했습니다.
BACK_CRISIS_THEY_ACCEPT_3;*
BACK_CRISIS_THEY_ACCEPT_4;*
BACK_CRISIS_THEY_ACCEPT_5;*
BACK_CRISIS_THEY_ACCEPT_6;*
BACK_CRISIS_THEY_ACCEPT_BTN1;확인
