#Powered_by_ParaTranz;;;;;;;;;;;;;x
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;x
some_fake_1890_7;知名古生物学家O·C·马什在今天透露，由科普教授拼装的著名的薄板龙骨架，实际上错吧头部装在了尾巴上。教授无暇对此发表评论。;;;;;;;;;;;;x
some_fake_1900_title_1;比空气轻;;;;;;;;;;;;x
some_fake_1900_1;第一艘飞艇在德国腓特烈港附近的博登湖试飞成功。;;;;;;;;;;;;x
some_fake_1900_title_2;灾难！;;;;;;;;;;;;x
some_fake_1900_2;强飓风袭击美国德克萨斯州加尔维斯顿，造成约八千人死亡。;;;;;;;;;;;;x
some_fake_1900_title_3;灾难！;;;;;;;;;;;;x
some_fake_1900_3;在马提尼克，火山爆发摧毁了圣皮埃尔镇并造成至少三万人丧生。;;;;;;;;;;;;x
some_fake_1900_title_4;灾难！;;;;;;;;;;;;x
some_fake_1900_4;维苏威火山爆发，那不勒斯遭到毁灭。;;;;;;;;;;;;x
some_fake_1900_title_6;灾难！;;;;;;;;;;;;x
some_fake_1900_6;地震和海啸袭击墨西拿和卡拉布里亚。在西西里至少有七万人丧生。;;;;;;;;;;;;x
some_fake_1900_title_7;科佩尼克上尉;;;;;;;;;;;;x
some_fake_1900_7;一个乔装成德国军官的骗子“命令”士兵“逮捕”了某地方议会的议员。此人最终向政府屈服，他说自己这么做是出于对迟滞的官僚体制的愤怒。;;;;;;;;;;;;x
some_fake_1910_title_1;灾难！;;;;;;;;;;;;x
some_fake_1910_1;泰坦尼克号邮轮是有史以来建造的最大的船舶。在她的处女航中，因撞击北大西洋的冰山而沉没，超过1500人丧生。;;;;;;;;;;;;x
some_fake_1910_title_2;灾难！;;;;;;;;;;;;x
some_fake_1910_2;北海风暴袭击荷兰，造成一万人以上死亡。;;;;;;;;;;;;x
some_fake_1910_title_3;大发现！;;;;;;;;;;;;x
some_fake_1910_3;海勒姆·宾厄姆重新发现了一座前所未知的印加城市——马丘比丘。;;;;;;;;;;;;x
some_fake_1910_title_4;吸烟者欢呼吧！;;;;;;;;;;;;x
some_fake_1910_4;吉迪昂·森贝克发明了拉链。;;;;;;;;;;;;x
some_fake_1910_title_5;保存早餐;;;;;;;;;;;;x
some_fake_1910_5;查尔斯·斯翠特发明烤面包机。;;;;;;;;;;;;x
some_fake_1910_title_6;大陆漂移学说;;;;;;;;;;;;x
some_fake_1910_6;著名的德国科学家阿尔弗雷德·魏格纳，提出一个理论指出我们所生存的大陆是漂浮在地球表面的。;;;;;;;;;;;;x
some_fake_1910_title_7;广义相对论;;;;;;;;;;;;x
some_fake_1910_7;阿尔伯特·爱因斯坦发表了他的广义相对论，通过非常复杂且令人迷惑的公式，试图解释空间、时间、重力以及许多其他力之间的关系。;;;;;;;;;;;;x
some_fake_1910_title_8;社论：;;;;;;;;;;;;x
some_fake_1910_8;女权主义很可能会摧毁整个西方文明，男女平等会导致文明的堕落。为什么？因为女权主义最终会导致女性掌权者的出现（第10版）;;;;;;;;;;;;x
some_fake_1910_title_9;自由填空：;;;;;;;;;;;;x
some_fake_1910_9;“填字游戏”作为一种异想天开式的消遣娱乐，将能够让读者展示他们强大的洞察力。;;;;;;;;;;;;x
some_fake_1910_title_10;《福尔摩斯》结局引争议;;;;;;;;;;;;x
some_fake_1910_10;名侦探之死引起了书迷们的一片哗然。作者亚瑟·柯南·道尔爵士决定将他从死里复活，并为此进行澄清以终结争议。;;;;;;;;;;;;x
some_fake_1920_title_1;飞行记录;;;;;;;;;;;;x
some_fake_1920_1;查尔斯·林德伯格成为单独从纽约直飞巴黎，横跨大西洋（1927年，5月20-21日）的第一人。;;;;;;;;;;;;x
some_fake_1920_title_2;前往星空！;;;;;;;;;;;;x
some_fake_1920_2;罗伯特·戈达德进行了世界上第一次液体燃料火箭试验。;;;;;;;;;;;;x
some_fake_1920_title_3;胡须的末日？;;;;;;;;;;;;x
some_fake_1920_3;美国制造商雅各·希克获得第一个电动剃须刀的专利。;;;;;;;;;;;;x
some_fake_1920_title_4;音乐的未来;;;;;;;;;;;;x
some_fake_1920_4;自动乐器公司推出了世界上第一台点唱机。;;;;;;;;;;;;x
some_fake_1920_title_5;我们不知道为什么;;;;;;;;;;;;x
some_fake_1920_5;杆坐的风潮席卷整个西方世界。;;;;;;;;;;;;x
some_fake_1920_title_6;社论：;;;;;;;;;;;;x
some_fake_1920_6;“电视”这种东西必将摧毁西方文明。今天是美国偶像，明天又是超级什么······（见第10版）;;;;;;;;;;;;x
some_fake_1920_title_7;社论：;;;;;;;;;;;;x
some_fake_1920_7;“爵士乐”将会摧毁西方文明。整个音乐史上从来没有听过这样的具有腐蚀破坏性的节奏，这种丛林音乐节奏在如今这个压抑的社会没有容身之所（转第10版）;;;;;;;;;;;;x
some_fake_1920_title_8;爵士乐狂潮！;;;;;;;;;;;;x
some_fake_1920_8;一种新风尚唤醒了听众对音乐的激情。狂热舞蹈、放荡少女与民族风的融合，都是这一新奇的音乐流派的副产品。;;;;;;;;;;;;x
some_fake_1920_title_9;文学文摘：《尤利西斯》;;;;;;;;;;;;x
some_fake_1920_9;由小有名气的爱尔兰人詹姆斯·乔伊斯呈献，《尤利西斯》描述了主人公，苦闷彷徨的都柏林小市民普通的一天（第19版继续）;;;;;;;;;;;;x
some_fake_1920_title_10;去埃及！;;;;;;;;;;;;x
some_fake_1920_10;今日在尼罗河地区有了更令人震惊的考古发现，这进一步促进了国际对东方事物的着迷······（第2版继续）;;;;;;;;;;;;x
some_fake_1920_title_11;包豪斯建筑;;;;;;;;;;;;x
some_fake_1920_11;一种名为包豪斯的崭新的未来派建筑风格已经在柏林、魏玛和德绍等城市引起瞩目。;;;;;;;;;;;;x
some_fake_1920_title_12;两个怪人引发混乱;;;;;;;;;;;;x
some_fake_1920_12;两个一胖一瘦的人出现在法庭上，他们被指控恶作剧与各式打诨。鉴于案情之严重性，涉及破坏房屋和盗窃驴子，据估计起诉人将寻求以死刑惩罚被告。;;;;;;;;;;;;x
some_fake_ANY_title_1;狗咬伤一孩童。;;;;;;;;;;;;x
some_fake_ANY_1;凶恶动物的袭击事件让社区为之震惊，家长出于对子女安全的关心要求采取行动。;;;;;;;;;;;;x
some_fake_ANY_title_2;全球降温。;;;;;;;;;;;;x
some_fake_ANY_2;随着温度记录逐年走低，科学家们警告下一个冰期即将到来。;;;;;;;;;;;;x
some_fake_ANY_title_3;失踪孩童被找到;;;;;;;;;;;;x
some_fake_ANY_3;他藏在一个谷仓里！在细致入微的彻底搜索后，失踪孩童被当地的志愿者找到，他躲藏在附近一幢被废弃的建筑物中。;;;;;;;;;;;;x
some_fake_ANY_title_5;少女惨遭杀害;;;;;;;;;;;;x
some_fake_ANY_5;昨日，一具可怕的少女残尸被发现捆绑在铁轨上。政府要求市民帮忙寻找一名蓄大胡子、戴大礼帽并身披黑色斗篷的男子。;;;;;;;;;;;;x
some_fake_ANY_title_6;兔子从帽子里出来;;;;;;;;;;;;x
some_fake_ANY_6;一个男人声称见证了某种神秘力量，他昨天看见一只兔子从帽子里出来。他目前因涉嫌非自然现象被调查。;;;;;;;;;;;;x
some_fake_ANY_title_7;2000年一瞥;;;;;;;;;;;;x
some_fake_ANY_7;一名著名的预言家已洞悉遥远的公元2000年。提到未来，他说道：“在2000年，每位持有土地的绅士都将拥有至少5个以上的热气球。”;;;;;;;;;;;;x
some_fake_ANY_title_8;伪造新闻！;;;;;;;;;;;;x
some_fake_ANY_8;一个爱尔兰人、一个波兰人和一个普鲁士人昨日因一项调查而被捕，该调查正在试图查明一个有关制造假新闻的阴谋。;;;;;;;;;;;;x
some_fake_ANY_title_9;撞死12人！;;;;;;;;;;;;x
some_fake_ANY_9;昨天一只愤怒的公牛造成了5名男子和7名女子的死亡。这只平日性格温和的公牛，最后被一个烟囱打扫工斩首。;;;;;;;;;;;;x
some_fake_ANY_title_10;大桥垮塌！;;;;;;;;;;;;x
some_fake_ANY_10;我国首都附近一座大桥的垮塌差点要了一位屠夫的命！现在这位屠夫已经是本地的话题人物了。万幸，他当时被他担任烤面包师的兄弟和一个制售烛台的小伙子所救。;;;;;;;;;;;;x
some_fake_ANY_title_11;平静的巴尔干;;;;;;;;;;;;x
some_fake_ANY_11;塞尔维亚、克罗地亚、波斯尼亚、土耳其、保加利亚、罗马尼亚、阿尔巴尼亚和希腊，在上周日一同为巴尔干半岛所沐浴的伟大和平大肆庆贺。;;;;;;;;;;;;x
some_fake_ANY_title_12;给编辑的信;;;;;;;;;;;;x
some_fake_ANY_12;一位读者呼吁要注意那些不顾乘客安危的渡轮驾驶员，他们鲁莽地把速度打到最大，不要命地让船四处乱窜。;;;;;;;;;;;;x
some_fake_ANY_title_13;天气预报;;;;;;;;;;;;x
some_fake_ANY_13;下周可能：阴雨，北风和东北风，并降温。;;;;;;;;;;;;x
some_fake_ANY_title_14;悲剧的城市大火;;;;;;;;;;;;x
some_fake_ANY_14;消防部门被指责因缺乏纪律和效率，导致火灾蔓延多个街区，进而造成至今为止最大最惨的一场火灾。;;;;;;;;;;;;x
some_fake_ANY_title_15;鱼钩大盗！;;;;;;;;;;;;x
some_fake_ANY_15;警方告知我们说一名盗贼从当地一家银行出纳员的办公桌上窃取了大量的金钱。当时这名出纳员正为盗贼的同伙而分神，一转眼间金钱就被盗贼利用鱼钩和杆子洗劫一空。;;;;;;;;;;;;x
some_fake_ANY_title_16;让他们跳！;;;;;;;;;;;;x
some_fake_ANY_16;科学家们声称让孩子们静止下来是对他们的折磨。在这个年龄，好动是孩子表现喜悦的的方式，所以应当鼓励而非禁止。;;;;;;;;;;;;x
some_fake_ANY_title_17;木制人行道;;;;;;;;;;;;x
some_fake_ANY_17;一种新的用以硬化木材的化工过程被发明了出来，据说可以使木材的耐久性超越传统建筑材料。或许城市委员会应考虑在街道铺上木地板了？;;;;;;;;;;;;x
some_fake_ANY_title_18;不需要食物就能生存？;;;;;;;;;;;;x
some_fake_ANY_18;某人声称可以30天不吃任何东西还能保持身心健康。被震惊的内科医生们表示要对他声称的能力进行一次检验。;;;;;;;;;;;;x
some_fake_ANY_title_19;致命疾病;;;;;;;;;;;;x
some_fake_ANY_19;一艘双桅横帆船近日从热带地区归来，据报告船上的两名船员已死于未知的热病。他们先是经历了非常严重的寒颤，然后是极度的口渴和幻觉，直至最终死亡。;;;;;;;;;;;;x
some_fake_ANY_title_20;人造钻石;;;;;;;;;;;;x
some_fake_ANY_20;一名欧洲化学家声称，通过一种只有他自己知道的加工方式，他能在普通晶体的表面覆盖一层各面都类似于真钻石的表面。;;;;;;;;;;;;x
some_fake_ANY_title_22;来自上帝的信;;;;;;;;;;;;x
some_fake_ANY_22;我们协会的一名贫困会员收到了封慈善信函，这封信上标着“来自上帝”。他的回复中表达了对收到金钱的感激，并提醒“神”要小心被征税和邮局盗窃。;;;;;;;;;;;;x
some_fake_ANY_title_23;医疗新闻;;;;;;;;;;;;x
some_fake_ANY_23;欧洲的顶级医生们推测，孩子们的呼吸问题可能和工厂排放的烟雾增多有关。;;;;;;;;;;;;x
some_fake_ANY_title_24;吸血鬼疯狂;;;;;;;;;;;;x
some_fake_ANY_24;在罗马尼亚地区另一场“吸血鬼疯狂”爆发了。迷信的农民们开始将大蒜涂抹在脖子上，以躲避邪恶的食尸鬼。;;;;;;;;;;;;x
some_fake_ANY_title_25;狼群杀死四人;;;;;;;;;;;;x
some_fake_ANY_25;狼群在上周突袭了西伯利亚的一个小镇，并杀害了四名居民。武装警察已经被派往当地围捕这些野兽。;;;;;;;;;;;;x
some_fake_ANY_title_26;恐怖的木偶;;;;;;;;;;;;x
some_fake_ANY_26;可怕的木偶渐渐已被接受为人们日常生活的一部分。最近此类玩具的存在再次引人注目，一款称作“宾伯”的木偶上市，宾伯是一个脸上带着凝固微笑的木男孩。;;;;;;;;;;;;x
some_fake_ANY_title_27;喝酒大赛;;;;;;;;;;;;x
some_fake_ANY_27;上周在纽约的喝酒比赛中，爱尔兰人比尔·惠兰击败了来自俄罗斯和苏格兰的对手。他在医院的病床上将这场胜利归功于“对狂饮的大爱”。;;;;;;;;;;;;x
some_fake_ANY_title_28;最长寿的人;;;;;;;;;;;;x
some_fake_ANY_28;尊敬的绅士吉米·威廉姆斯被称为是在世的最长寿的人。来自美国南方腹地的威廉姆斯礼貌地要求本报记者从他的草坪上圆润地离开。;;;;;;;;;;;;x
some_fake_ANY_title_29;银行劫案！;;;;;;;;;;;;x
some_fake_ANY_29;$ANYPROVINCE$的一间本地银行被一名游手好闲的蒙面歹徒入侵。警方正在搜铺罪犯，并为任何有助于抓捕其的信息提供悬赏。;;;;;;;;;;;;x
some_fake_ANY_title_30;钢琴猫巡演;;;;;;;;;;;;x
some_fake_ANY_30;一只著名的猫类钢琴家（以简称“钢琴猫”出名），预定本周抵达$OURCAPITAL$。这位猫类艺术家可能会演绎一些古典曲目。;;;;;;;;;;;;x
some_fake_ANY_title_31;专题讲座;;;;;;;;;;;;x
some_fake_ANY_31;$OURCAPITAL$科学委员会将推出一系列关于新月沃地文明起源的专题讲座。来自提尔的陶器碎片的展示也在计划之列。;;;;;;;;;;;;x
some_fake_ANY_title_32;注意！注意！;;;;;;;;;;;;x
some_fake_ANY_32;巨大规模的风暴接近中。公共安全官员提示：不要在暴风雨时打扫烟囱。对这一警告的忽视可能会引发意外。;;;;;;;;;;;;x
some_fake_ANY_title_34;贸易峰会;;;;;;;;;;;;x
