#Powered_by_ParaTranz;;;;;;;;;;;;;x
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;x
EVTDESC13270_NEWS_LONG;自18世纪50年代就开始了。终于双方撕破了脸。当时，$FROMCOUNTRY_ADJ$官员一再拒绝$COUNTRY_ADJ$无限制贸易的要求，拒绝取消对鸦片禁令。$COUNTRY_ADJ$政府由于投入甚多，发现自己别无选择只能开战。于是，$COUNTRY$-$FROMCOUNTRY$鸦片战争开始了。;;;;;;;;;;;;x
EVTDESC13270_NEWS_MEDIUM;$FROMCOUNTRY$与列强之间的贸易争议已经持续一段时间。$COUNTRY_ADJ$政府已经在对抗政策中大量投入，它自身已经无法选择，只有发动战争，因此$COUNTRY$-$FROMCOUNTRY$战争来临。;;;;;;;;;;;;x
EVTDESC13270_NEWS_SHORT;$FROMCOUNTRY$同列强的贸易摩擦最终在$YEAR$年$MONTH$升温至顶点。$COUNTRY$-$FROMCOUNTRY$战争来临。;;;;;;;;;;;;x
EVTDESC13355_NEWS_LONG;夏宫，中国人又称之为圆明园，位于中国北京皇城的东北。这片巨大的园林宫殿群从18世纪建设到19世纪早期，一直是清朝皇帝居住和办公的场所。现在，我们听说$FROMCOUNTRY_ADJ$占领北京的士兵烧毁了这个园林。这野蛮的暴行举国震惊举世震惊。;;;;;;;;;;;;x
EVTDESC13355_NEWS_MEDIUM;我们听说$FROMCOUNTRY_ADJ$占领北京的士兵烧毁了夏宫，又称圆明园。这野蛮的暴行举国震惊举世震惊。;;;;;;;;;;;;x
EVTDESC13355_NEWS_SHORT;我们听说$FROMCOUNTRY_ADJ$占领北京的士兵烧毁了夏宫，又称圆明园。;;;;;;;;;;;;x
EVTDESC13356_NEWS_LONG;义和团，或者说“拳民”-一场决意于恢复中国独立地位并应对西方在亚洲扩张的运动-对欧洲传教士以及商人展开了屠杀。伴随着欧洲人倒下去的还有一些转信天主教的中国人。中国政府似乎对这些行径毫不关心，甚至有传言表明清王朝试图支持这项运动。;;;;;;;;;;;;x
EVTDESC13356_NEWS_MEDIUM;义和团，或者说“拳民”对欧洲传教士以及商人展开了屠杀。伴随着欧洲人倒下去的还有一些转信天主教的中国人。;;;;;;;;;;;;x
EVTDESC13356_NEWS_SHORT;拳民对欧洲传教士以及商人展开了屠杀。伴随着欧洲人倒下去的还有一些转信天主教的中国人。;;;;;;;;;;;;x
EVTDESC13358_NEWS_LONG;“无嗣失权”是英国对于英属印度土邦的管理政策，即如果土邦王公无直系继承人或者“显得无能”，那么土邦将直接由英国东印度公司管理。该政策随着东印度公司被英属印度取代而撤销。由于$FROMCOUNTRY$政府一团浆糊，东印度公司今天决定该国的不再独立。;;;;;;;;;;;;x
EVTDESC13358_NEWS_MEDIUM;“无嗣失权”允许英国吞并英属印度的土邦。由于$FROMCOUNTRY$政府一团浆糊，东印度公司今天决定该国的不再独立。;;;;;;;;;;;;x
EVTDESC13358_NEWS_SHORT;由于$FROMCOUNTRY$政府一团浆糊，东印度公司今天决定该国的不再独立。;;;;;;;;;;;;x
westernize_nation_desc_NEWS_LONG;$COUNTRY$遭受西方先进文明的文化冲击。古老的传统不再得到尊重。西方的影响就像野火般蔓延。如果当地居民仍想保住自己的特色，拒绝丢掉所有的过去，是时候为自己的命运抗争了。对于文化领袖来说，这是很明显的，只有顺应这个名为“西方”的洪流才能不被它摧毁，才能逆转局势。就像孙子说过，激水之疾，至于漂石者，势也；鸷鸟之疾，至于毁折者，节也。;;;;;;;;;;;;x
westernize_nation_desc_NEWS_MEDIUM;$COUNTRY$遭受西方先进文明的文化冲击。古老的传统不再得到尊重。西方的影响就像野火般蔓延。只有顺应这个名为“西方”的洪流才能不被它摧毁，才能逆转局势。;;;;;;;;;;;;x
westernize_nation_desc_NEWS_SHORT;$COUNTRY$遭受西方先进文明的文化冲击。只有顺应这个名为“西方”的洪流才能不被它摧毁，才能逆转局势。;;;;;;;;;;;;x
EVTDESC19500_NEWS_LONG;四轮马车的残骸几天前被巡逻兵在布西曼河边发现。现场的状况表明这里发生了一次战斗，因为这里发现了一些布尔人的尸体。留在这里的箭头说出了一切。毫无疑问，祖鲁国王是幕后黑手。为了应对这一针对殖民者的威胁，有必要进行军事介入。;;;;;;;;;;;;x
EVTDESC19500_NEWS_MEDIUM;四轮马车的残骸几天前被巡逻兵在布西曼河边发现。这里还发现了一些布尔人的尸体。留在这里的箭头说出了一切。毫无疑问，祖鲁国王是幕后黑手。;;;;;;;;;;;;x
EVTDESC19500_NEWS_SHORT;四轮马车的残骸几天前被巡逻兵在布西曼河边发现。留在这里的箭头说出了一切。毫无疑问，祖鲁国王是幕后黑手。;;;;;;;;;;;;x
EVTDESC19501_NEWS_LONG;大批移民穿越开普的殖民地前往位于威特沃特斯兰德山脉的新建殖民城市“约翰内斯堡”。那里正发生着淘金潮，古老的三角洲储藏着难以想象的从附近的绿盐冲刷下来的金子。人流带来了许多问题，也威胁着这些边境城市。;;;;;;;;;;;;x
EVTDESC19501_NEWS_MEDIUM;大批移民穿越开普的殖民地前往位于威特沃特斯兰德山脉的新建殖民城市“约翰内斯堡”。那里正发生着淘金潮。人流带来了许多问题，也威胁着这些边境城市。;;;;;;;;;;;;x
EVTDESC19501_NEWS_SHORT;大批移民穿越开普的殖民地前往位于威特沃特斯兰德山脉的新建殖民城市“约翰内斯堡”。那里正发生着淘金潮。;;;;;;;;;;;;x
EVTDESC22500_NEWS_LONG;这对$COUNTRY$来说是黯淡的日子，因为$CAPITAL$的金融投机泡沫破裂了。不动产价格已经持续上升了一年半。尽管一些分析师早就警告目前的价格是被人为操作的，但是金融狂热者们将任何相关劝告置之不理。在政府中，对规范银行和货币的呼吁已经出现，希望能够消除“人吃人资本主义”的弊端。;;;;;;;;;;;;x
EVTDESC22500_NEWS_MEDIUM;这对$COUNTRY$来说是黯淡的日子，因为$CAPITAL$的金融投机泡沫破裂了。在政府中，对规范银行和货币的呼吁已经出现，希望能够消除“人吃人资本主义”的弊端。;;;;;;;;;;;;x
EVTDESC22500_NEWS_SHORT;这对$COUNTRY$来说是黯淡的日子，因为$CAPITAL$的金融投机泡沫破裂了。在政府中，对规范银行和货币的呼吁已经出现。;;;;;;;;;;;;x
EVTDESC22510_NEWS_LONG;由于$CAPITAL$股票市场的崩溃，许多储户失去了对银行业的信任。由工厂破产导致大范围的失业一夜间便出现了。沿着紧密交织的西方金融市场，危机迅速传播到其他的国家。大崩溃的余波在全世界回响。这在后世将被称为$YEAR$大萧条。;;;;;;;;;;;;x
EVTDESC22510_NEWS_MEDIUM;由于$CAPITAL$股票市场的崩溃，许多储户失去了对银行业的信任。由工厂破产导致的大范围失业一夜间便出现了。;;;;;;;;;;;;x
EVTDESC22510_NEWS_SHORT;由于$CAPITAL$股票市场的崩溃，许多储户失去了对银行业的信任。;;;;;;;;;;;;x
EVTDESC23203_NEWS_LONG;$COUNTRY_ADJ$探险家找到了尼罗河的源头，这位国家带来了荣誉！冲破恶劣天气与当地土著的阻碍，克服沿途疾病与疲劳的困难，他们最终到达了一大片水域，他们称之为这条大河的源头。他们旅程的详细记录已经出版，这次探险必将是世界第一，也给组织的国家带来了无上荣誉。;;;;;;;;;;;;x
EVTDESC23203_NEWS_MEDIUM;$COUNTRY_ADJ$探险家找到了尼罗河的源头，这位国家带来了荣誉！他们旅程的详细记录已经出版，这次探险必将是世界第一，也给组织的国家带来了无上荣誉。;;;;;;;;;;;;x
EVTDESC23203_NEWS_SHORT;$COUNTRY_ADJ$探险家找到了尼罗河的源头，最近出版的探险记录也给国家带来了荣誉。;;;;;;;;;;;;x
EVTDESC23207_NEWS_LONG;$COUNTRY_ADJ$探险家第一个在北极插旗，为国家带来了荣誉！在四位因纽特向导的指引下，探险队成功到达了目的地。对探险过程的记录毫无疑问地表明他们是第一个到达那里的。组织这场探险的国家也获得了荣誉。;;;;;;;;;;;;x
EVTDESC23207_NEWS_MEDIUM;$COUNTRY_ADJ$探险家第一个在北极插旗，为国家带来了荣誉！对探险过程的记录毫无疑问地表明他们是第一个到达那里的。组织这场探险的国家也获得了荣誉。;;;;;;;;;;;;x
EVTDESC23207_NEWS_SHORT;$COUNTRY_ADJ$探险家第一个在北极插旗，为国家带来了荣誉！他们凭借当地因纽特人的帮助下到达了目的地。;;;;;;;;;;;;x
EVTDESC23211_NEWS_LONG;$COUNTRY_ADJ$探险家第一个在南极插旗，为国家带来了荣誉！他们的探险记录详细说明了他们是如何等待春天的到来，如何驾驶52条狗拉动的4个雪橇到达那里的。在经历了充满危险与艰难的两个月后，他们到达南极点并建立了标记，向后人表明他们是第一个到达那里的。一支与他们竞争的探险队则没有了消息，估计已经在前进的路上遭遇了麻烦。;;;;;;;;;;;;x
EVTDESC23211_NEWS_MEDIUM;$COUNTRY_ADJ$探险家第一个在南极插旗，为国家带来了荣誉！经历了充满危险与艰难的两个月后，他们到达南极点并建立了标记，向后人表明他们是第一个到达那里的。;;;;;;;;;;;;x
EVTDESC23211_NEWS_SHORT;$COUNTRY_ADJ$探险家第一个在南极插旗，为国家带来了荣誉！他们奋战了两个月才到那里。;;;;;;;;;;;;x
EVTDESC23213_NEWS_LONG;$COUNTRY_ADJ$南极探险队吵醒了一些可怕的东西。在陌生的城市废墟中，他们发现了一些又像动物又像植物的生命体。这些怪物在古老的过去曾经毁灭过地球。它们现在饥肠辘辘地复活了。由于我们的好奇心，世界末日或许将要到来。这震惊世人的发现毫无疑问可能威胁人类的生存，也使我们明白，有些东西最好别碰，有些地方最好别去。;;;;;;;;;;;;x
EVTDESC23213_NEWS_MEDIUM;$COUNTRY_ADJ$南极探险队吵醒了一些可怕的东西。在陌生的城市废墟中，他们发现了一些又像动物又像植物的生命体。这些怪物在古老的过去曾经毁灭过地球。它们现在饥肠辘辘地复活了。;;;;;;;;;;;;x
EVTDESC23213_NEWS_SHORT;$COUNTRY_ADJ$南极探险队吵醒了一些可怕的东西。在陌生的城市废墟中，他们发现了一些又像动物又像植物的生命体。;;;;;;;;;;;;x
EVTDESC1140_NEWS_LONG;乔治·阿姆斯特朗·卡斯特中校从黑山回来报告称大量黄金在达科他领地被发现。勘探者，矿工和寻宝者涌入当地，使这里成为整个州最繁华的地区。大量铁路被建设，以运送勘探者前往新建立的城镇。但是令人担心的是，晚上有奇怪的号角和呼喊声从山中传来。一些人声称苏族人已经准备发动袭击。;;;;;;;;;;;;x
EVTDESC1140_NEWS_MEDIUM;乔治·阿姆斯特朗·卡斯特中校从黑山回来报告称大量黄金在达科他领地被发现。但是令人担心的是，晚上有奇怪的号角和呼喊声从山中传来。一些人声称苏族人已经准备发动袭击。;;;;;;;;;;;;x
EVTDESC1140_NEWS_SHORT;卡斯特中校从黑山回来报告称大量黄金在达科他领地被发现。但是一些人声称苏族人已经准备发动袭击。;;;;;;;;;;;;x
EVTDESC1000_NEWS_LONG;$COUNTRY$：卡尔马克思和弗雷德里希·恩格斯发表了《共产党宣言》。这是一个简洁而有力的文件。它讨论了各个国家的社会和阶级斗争的历史。这使得$COUNTRY$的工人组建了一个政党，决心推行其中的计划。他们自称社会主义者，相信存在由工人阶级领导的国度。在那里，生产资料控制在工人阶级手中而不是资产阶级手中。平等，正义，团结和民主是社会主义理论的重要组成部分。;;;;;;;;;;;;x
EVTDESC1000_NEWS_MEDIUM;$COUNTRY$：他们自称社会主义者，相信存在由工人阶级领导的国度。在那里，生产资料控制在工人阶级手中而不是资产阶级手中。平等，正义，团结和民主是社会主义理论的重要组成部分。;;;;;;;;;;;;x
EVTDESC1000_NEWS_SHORT;$COUNTRY$：他们自称社会主义者，相信存在由工人阶级控制生产资料的国度。平等，正义，团结和民主是社会主义理论的重要组成部分。;;;;;;;;;;;;x
EVTDESC1001_NEWS_LONG;$COUNTRY$：我们希望，不，我们需要一个自由的社会。无人高人一等，无人低三下四。人们免受压迫和贫困。我们需要一个消灭国家，消灭阶级的社会，一个工人控制生产资料的社会。我们认为社会应当拒绝分化和孤立，拒绝货币和私有财产，享有物质的极大丰富，进行全世界的物资调配。按需分配，完全自由。;;;;;;;;;;;;x
EVTDESC1001_NEWS_MEDIUM;$COUNTRY$：我们希望，不，我们需要一个自由的社会。无人高人一等，无人低三下四。人们免受压迫和贫困。我们需要一个消灭国家，消灭阶级的社会，一个工人控制生产资料的社会。;;;;;;;;;;;;x
EVTDESC1001_NEWS_SHORT;$COUNTRY$：我们希望，不，我们需要一个自由的社会。无人高人一等，无人低三下四。人们免受压迫和贫困。;;;;;;;;;;;;x
EVTDESC1002_NEWS_LONG;一群自由主义者对缺少经济自由和议会改革的速度不满，并在$COUNTRY_ADJ$政坛建立了新的政党。无政府主义者们是自由主义的激进派，他们会毫不犹豫地使用一切手段在$COUNTRY$国内和国外实现自己自由的理想。他们要求一个没有政府强迫的享有个人自由的以互不侵犯为准则的社会。;;;;;;;;;;;;x
EVTDESC1002_NEWS_MEDIUM;一群自由主义者对缺少经济自由和议会改革的速度不满，并在$COUNTRY_ADJ$政坛建立了新的政党。无政府主义者是自由主义的激进派。;;;;;;;;;;;;x
EVTDESC1002_NEWS_SHORT;一群自由主义者对缺少经济自由和议会改革的速度不满，并在$COUNTRY_ADJ$政坛建立了无政府主义政党。;;;;;;;;;;;;x
EVTDESC1003_NEWS_LONG;$COUNTRY$：“力量来自团结！政府已经如此软弱，因此我们需要一个强有力的政党团结我们，使国家重新获得认同，使国民不被资本主义的糖衣炮弹所骗。”第三条路，或者称其为法西斯主义者，正在寻求上议院的席位。他们声称政府权限应当被扩展至重要工业，从而保证经济的自给自足以及国家的经济独立。他们不仅反对一切其他的意识形态，而且可以毫不犹豫地使用暴力手段发展自己。;;;;;;;;;;;;x
EVTDESC1003_NEWS_MEDIUM;$COUNTRY$：“政府已经如此软弱，因此我们需要一个强有力的政党团结我们，使国家重新获得认同，使国民不被资本主义的糖衣炮弹所骗。”第三条路，或者称其为法西斯主义者，正在寻求上议院的席位。;;;;;;;;;;;;x
EVTDESC1003_NEWS_SHORT;$COUNTRY$：第三条路，或者称其为法西斯主义者，正在寻求上议院的席位。;;;;;;;;;;;;x
EVTDESC14600_NEWS_LONG;或许，那年真的有什么在起作用。它引起了一连串的不幸-你也可以说是灾难-不管幕后是什么，在$YEAR$年骚动与不安像野火烧过草原一样席卷$COUNTRY_ADJ$殖民地。向土著退缩会让我们在国际舞台上站不起来，但是不这样又能如何？;;;;;;;;;;;;x
EVTDESC14600_NEWS_MEDIUM;或许，那年真的有什么在起作用。不管幕后是什么，在$YEAR$年骚动与不安像野火烧过草原一样席卷$COUNTRY_ADJ$殖民地。;;;;;;;;;;;;x
EVTDESC14600_NEWS_SHORT;骚动与不安像野火烧过草原一样席卷$COUNTRY_ADJ$殖民地。向土著退缩会让我们在国际舞台上站不起来，但是不这样又能如何？;;;;;;;;;;;;x
EVTDESC14670_NEWS_LONG;$COUNTRY$举国震惊，因为一家主流的欧洲报纸报道了该国一处殖民地的状况。歧视，酷刑和折磨，为了维持殖民地的生活生产秩序，这些都被用上了。腐败使得矿井和农场都不再处于殖民地办公室的控制之下。;;;;;;;;;;;;x
EVTDESC14670_NEWS_MEDIUM;$COUNTRY$举国震惊，因为一家主流的欧洲报纸报道了该国一处殖民地的状况。歧视，酷刑和折磨，为了维持殖民地的生活生产秩序，这些都被用上了。;;;;;;;;;;;;x
EVTDESC14670_NEWS_SHORT;$COUNTRY$举国震惊，因为一家主流的欧洲报纸报道了该国一处殖民地虐待土著的状况。;;;;;;;;;;;;x
EVTDESC14740_NEWS_LONG;随着殖民地竞赛的升级，欧洲国家开始瓜分非洲和世界其他地区。在这场竞赛中，$COUNTRY$做得很好。$COUNTRY_ADJ$一处殖民地最近成为国际上公认的殖民地典范。广泛的关注不仅为$COUNTRY_ADJ$殖民政策赢得欧洲各国议会和宫廷的赞誉，而且对$COUNTRY_ADJ$科技研究与国际威望带来了好处。;;;;;;;;;;;;x
EVTDESC14740_NEWS_MEDIUM;$COUNTRY_ADJ$一处殖民地最近成为国际上公认的殖民地典范。广泛的关注不仅为$COUNTRY_ADJ$殖民政策赢得声誉，而且对$COUNTRY_ADJ$科技研究与国际威望带来了好处。;;;;;;;;;;;;x
EVTDESC14740_NEWS_SHORT;$COUNTRY_ADJ$一处殖民地最近成为国际上公认的殖民地典范，获得了广泛关注。;;;;;;;;;;;;x
EVTDESC22010_NEWS_LONG;将罪犯同社会隔离开来的想法很早就有了。许多经典的法典都将流放作为最后的惩罚手段，专门留给重犯。这种刑罚被认为不比死刑轻。随着欧洲殖民帝国在十八十九世纪的发展，这种刑罚演变成了流放地制度。$COUNTRY$正考虑建立这样的制度。;;;;;;;;;;;;x
EVTDESC22010_NEWS_MEDIUM;随着欧洲殖民帝国在十八十九世纪的发展，将罪犯同社会隔离的想法演变成了流放地制度。$COUNTRY$正考虑建立这样的制度。;;;;;;;;;;;;x
EVTDESC22010_NEWS_SHORT;将罪犯同社会隔离开来的想法很早就有了。$COUNTRY$正考虑建立专门的流放地。;;;;;;;;;;;;x
EVTDESC2510_NEWS_LONG;$COUNTRY$：SS$CAPITAL$，一艘小型军舰昨天在外国港口右舷爆炸后神秘地沉没。军方情报部门认为爆炸是由过热的锅炉导致的，但是有消息声称这是一次外国势力的阴谋破坏。人们群情激愤，要求血债血尝的声音充斥$CAPITAL$的街道，那里的地名也正是军舰的名字。;;;;;;;;;;;;x
EVTDESC2510_NEWS_MEDIUM;$COUNTRY$：SS$CAPITAL$，一艘小型军舰昨天在外国港口右舷爆炸后神秘地沉没。一些媒体称其为外国的阴谋。;;;;;;;;;;;;x
EVTDESC2510_NEWS_SHORT;$COUNTRY$：SS$CAPITAL$，一艘小型军舰昨天在外国港口右舷爆炸后神秘地沉没。;;;;;;;;;;;;x
EVTDESC23300_NEWS_LONG;过去的这一年里有几艘商船在海上离奇失踪，这被许多人认为是一种未知的巨大鲸鱼所致。著名海洋生物学家彼埃尔·阿龙纳斯愿意加入$COUNTRY_ADJ$科学探险队来调查这一在大洋中的怪物。此外，传言说有几个国家也在计划组织他们自己的探险队去探寻谜团。;;;;;;;;;;;;x
EVTDESC23300_NEWS_MEDIUM;著名法国海洋生物学家彼埃尔·阿龙纳斯愿意加入$COUNTRY_ADJ$科学探险队来调查一头出没于海洋的怪物。;;;;;;;;;;;;x
EVTDESC23300_NEWS_SHORT;著名法国海洋生物学家彼埃尔·阿龙纳斯愿意加入$COUNTRY_ADJ$科学探险队来调查一头出没于海洋的怪物。;;;;;;;;;;;;x
EVTDESC23302_NEWS_LONG;著名法国海洋生物学家在$COUNTRY$的海滩上被发现。自从他参加探险队以来，一直行踪不明。阿龙纳斯称他的船只和不明生物在一次近距离的遭遇后，他被冲到船外，然后他发现那生物实际上是一艘可以海底航行的人类船只。阿龙纳斯教授坚称那船的船长是一位热爱自由的义士，断绝了同陆上世界的联系，在海里享受自由的生活。;;;;;;;;;;;;x
EVTDESC23302_NEWS_MEDIUM;$COUNTRY$：著名法国海洋生物学家彼埃尔·阿龙纳斯称他的船只和不明生物在一次近距离的遭遇后，他被冲到船外，然后他发现那生物实际上是一艘可以海底航行的人类船只，属于一位热爱自由的义士。;;;;;;;;;;;;x
EVTDESC23302_NEWS_SHORT;$COUNTRY$：著名法国海洋生物学家彼埃尔·阿龙纳斯声称自己在遇上一艘潜水船的时候被抛下水，那船属于一位热爱自由的义士。;;;;;;;;;;;;x
EVTDESC21500_NEWS_LONG;1908年的通古斯爆炸，是由一个巨大的火球引起的。很多人怀疑这是流星或者小行星的碎片。距离爆炸点几十英里的目击者表示看见天空被一道亮光分成两半，紧接着就感到热浪向他们袭来，最后是震耳欲聋的巨响。炽热的风烧灼着大地，天空中好像出现了第二个太阳。;;;;;;;;;;;;x
EVTDESC21500_NEWS_MEDIUM;1908年的通古斯爆炸，是由一个巨大的火球引起的。很多人怀疑这是流星或者小行星的碎片。当时天空中好像出现了第二个太阳。;;;;;;;;;;;;x
EVTDESC21500_NEWS_SHORT;1908年的通古斯爆炸，是由一个巨大的火球引起的。很多人怀疑这是流星或者小行星的碎片。;;;;;;;;;;;;x
EVTDESC21510_NEWS_LONG;喀拉喀托火山的喷发以及它带来的海啸杀死了荷属东印度36500人。喷发的响声即使在3000英里外的罗德里格斯岛也能听见。这次事件影响了全球的气候，天空因此在几年后都一直灰暗。在那里看到的太阳都是红色的，全球气温也随之降低了至少一摄氏度。世界各地的气压计记录到了5天的气压异常。;;;;;;;;;;;;x
EVTDESC21510_NEWS_MEDIUM;喀拉喀托火山的喷发以及它带来的海啸杀死了荷属东印度36500人。喷发的响声即使在3000英里外的罗德里格斯岛也能听见。这次事件影响了全球的气候。;;;;;;;;;;;;x
EVTDESC21510_NEWS_SHORT;喀拉喀托火山的喷发以及它带来的海啸杀死了荷属东印度36500人。喷发的响声即使在3000英里外的罗德里格斯岛也能听见。;;;;;;;;;;;;x
EVTDESC21520_NEWS_LONG;大地震袭击了加州旧金山，破坏巨大，伤亡众多。在内陆的内华达都有震感。地震后的火灾更使得整个城市成为平地。军队正在努力向灾民运送物资。这场地震一定会给这一代人带来无法抚平的创伤。;;;;;;;;;;;;x
EVTDESC21520_NEWS_MEDIUM;大地震袭击了加州旧金山，破坏巨大，伤亡众多。在内陆的内华达都有震感。地震后的火灾更使得整个城市成为平地。;;;;;;;;;;;;x
EVTDESC21520_NEWS_SHORT;大地震袭击了加州旧金山，破坏巨大，伤亡众多。地震后的火灾更使得整个城市成为平地。;;;;;;;;;;;;x
EVTDESC23450_NEWS_LONG;根据瑞典发明家企业家阿尔弗雷德诺贝尔的遗愿，他的毕生财富将建立一个基金，每年奖励在化学，物理，生理医学领域有重大成果的研究者，以及开创性文学作品的作者和为和平作出贡献的活动家。虽然被认为是和平主义者，但是诺贝尔建设了90家军工厂，申请了350项相关专利，为自己家族谋取了大量财富。;;;;;;;;;;;;x
EVTDESC23450_NEWS_MEDIUM;根据瑞典发明家企业家阿尔弗雷德诺贝尔的遗愿，他的毕生财富将建立一个基金，每年奖励在化学，物理，生理医学领域有重大成果的研究者。;;;;;;;;;;;;x
EVTDESC23450_NEWS_SHORT;根据瑞典发明家企业家阿尔弗雷德诺贝尔的遗愿，他的毕生财富将建立一个基金，每年奖励有重大成果的研究者。;;;;;;;;;;;;x
EVTDESC23400_NEWS_LONG;随着古希腊文明研究的兴起和体育在社会生活中的日益重要，一名法国贵族，皮埃尔·德·顾拜旦男爵，希望借此复兴奥林匹克运动会。通过推进国家间体育竞技推动世界和平。作为迄今为止最大的体育盛会，第一届现代奥运会的运动员在九个大项中拼搏，其中有摔跤，举重，击剑，自行车等。每项比赛的胜利者都将获得一块银牌，一个橄榄头环和一份证书。;;;;;;;;;;;;x
EVTDESC23400_NEWS_MEDIUM;关于古希腊文明和体育作为社会发展的重要组成部分的想法，它们结合起来产生新的有趣的东西，这导致法国贵族顾拜旦提出复兴奥运会的想法，企图通过体育竞赛来促进国际和平。;;;;;;;;;;;;x
EVTDESC23400_NEWS_SHORT;随着古希腊文明研究的兴起和体育在社会生活中的日益重要，一名法国贵族，皮埃尔·德·顾拜旦男爵，希望借此复兴奥林匹克运动会。;;;;;;;;;;;;x
EVTDESC90040_NEWS_LONG;印度竟敢叛乱！这是由一小队印度兵，在西方军队中服役的印度人，发动的兵变。它点燃了印度次大陆的广大区域。东印度公司的一系列不合适的规定受到全印度的抵制，在最近引发了许多小规模的暴动，但是这些都没有印度士兵哗变的影响严重。其导火索是要求印度士兵使用猪油弹药包和牛脂肪润滑的来复枪，而这违背了伊斯兰教和印度教教义。;;;;;;;;;;;;x
EVTDESC90040_NEWS_MEDIUM;印度竟敢叛乱！这是由一小队印度兵，在西方军队中服役的印度人，发动的兵变。它点燃了印度次大陆的广大区域。东印度公司的一系列不合适的规定被认为是起因。;;;;;;;;;;;;x
EVTDESC90040_NEWS_SHORT;印度竟敢叛乱！这是由一小队印度兵，在西方军队中服役的印度人，发动的兵变。它点燃了印度次大陆的广大区域。;;;;;;;;;;;;x
EVTDESC17610_NEWS_LONG;在$COUNTRY_ADJ$部分省份出现了法西斯党。他们建立了具备军事指挥体系的准军事组织。它有统一的思想，随时遵从法西斯党魁的命令准备使用暴力。该组织因为标志性的军服被称为“黑衫军”。这对$COUNTRY_ADJ$政坛是新鲜事，但是也有人担心会引发连锁反应，导致其他的政党也组建相应的组织。;;;;;;;;;;;;x
