#Powered_by_ParaTranz;;;;;;;;;;;;;x
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;x
EVTOPTB22500;平衡政府预算，放松监管，健全通货。;;;;;;;;;;;;x
stock_market_crash;股市崩溃;;;;;;;;;;;;x
stock_market_crash_desc;我国受到股市崩溃的影响。;;;;;;;;;;;;x
great_depression;大萧条;;;;;;;;;;;;x
EVTNAME22510;大萧条;;;;;;;;;;;;x
EVTDESC22510;$CAPITAL$股市的大崩盘已经演化为一个更加严重的形态，储户对银行业信心的直线下降导致大量银行遭遇挤兑，人们争抢着要取回他们的毕生积蓄。越来越多的银行和信贷机构倒闭，在整个$COUNTRY_ADJ$金融业形成了多米诺骨牌效应。贷款违约，储蓄化为乌有，令倒闭潮的范围很快扩散至其他私营工业部门。整个制造业在几乎一夜之间就崩溃了，进而造成大面积的失业。西方世界经济的紧密联系让这场危机不久就扩散到其他国家，而危机造成的影响则在整个世界回荡，史称$YEAR$年大萧条。;;;;;;;;;;;;x
EVTOPTA22510;只是短期危机，这不能怪谁。;;;;;;;;;;;;x
EVTNAME22520;自由银行制度;;;;;;;;;;;;x
EVTDESC22520;由于$COUNTRY$尚无法律对私人银行的行为加以约束，一些私人机构正在发行他们自己的货币。虽然有争论说普通人辛苦挣得的储蓄太过重要而不能交由私营部门保管，此事在我国一个地区里的发展却截然不同，在那里人们因过量银行机构的存在而能够自由选择把钱存进他们真正了解和信任的银行。;;;;;;;;;;;;x
EVTOPTA22520;这种机制始终还是有崩溃的可能，到时候怎么办？;;;;;;;;;;;;x
EVTOPTB22520;只要他们高兴，我没问题。;;;;;;;;;;;;x
EVTNAME22530;区域性的股份铁路;;;;;;;;;;;;x
EVTDESC22530;我国一家新成立的铁路公司已经发行了内部股票以为其不断壮大的业务筹资，现在他们正寻找省内的买家和投资者。公司的首席执行官已经向当地政治家展开交涉，希望他们能否为公司的股票上市帮把手，并强调省内铁路网的延伸是绝对有益而且应该得到扶持的。有人认为这会违背政府对私人创业者中立的原则，另一些人则认为这是发展的机遇。;;;;;;;;;;;;x
EVTOPTA22530;我们当然会施以援手，而且要扶持促进这些私营业者出色的积极性。;;;;;;;;;;;;x
EVTOPTB22530;我认为政府管得越少越好。;;;;;;;;;;;;x
institute_central_bank_title;联邦立案银行法;;;;;;;;;;;;x
institute_central_bank_desc;政府对中央银行的运作已经持续了一段时间，如今经济辩论中出现了要求将铸币权收归由政府严格垄断的政府特权的声音。支持者们说这有利于经济的稳定运行，反对者们则把它看作是对贸易自由原则的侵犯。;;;;;;;;;;;;x
central_bank_established;中央银行;;;;;;;;;;;;x
central_bank_established_desc;我们政府的中央银行严格垄断着铸币权。;;;;;;;;;;;;x
EVTNAME22540;股票交易所;;;;;;;;;;;;x
EVTDESC22540;以9.5的价格买入格林伍德与伯恩斯，再以9.76的价格卖出！阿特曼与桑斯8.12，抛售！抛售！\n\n我们某个省份的本地生意人成立了一家合资公司以建立一个主要针对商品贸易的地区性股票交易所。这种商业活动无疑将提高当地的生产效率！;;;;;;;;;;;;x
EVTOPTA22540;好消息！;;;;;;;;;;;;x
local_stock_exchange;股票交易所;;;;;;;;;;;;x
local_stock_exchange_desc;该省存在一个股票交易所，增加了当地的货物产出。;;;;;;;;;;;;x
EVTNAME22550;疯狂的钞票;;;;;;;;;;;;x
EVTDESC22550;因有报道称一家当地银行发行了规模远超其流动资产的货币，该州今天发生了银行挤兑。局势已经上升到国家和议会层面，自由银行制度的反对者以此要求政府对银行业实施更严格的监管，而业界利益团体和自由贸易游说者则对此坚决反对。;;;;;;;;;;;;x
EVTOPTA22550;自由银行制度是自由贸易的基石。;;;;;;;;;;;;x
EVTOPTB22550;国家的经济政策不能被投机者的异想天开所摆布。;;;;;;;;;;;;x
EVTNAME22560;经济繁荣;;;;;;;;;;;;x
EVTDESC22560;随着温饱问题的解决和长期的低失业率，我国已进入一个经济高速发展的时期。高储蓄率和善于创新的人民结合大型投资银行和先进的经济手段，令我们处于一个前所未有的大好局面可以发展民族工业，并把我国经济带向一个新的高度。;;;;;;;;;;;;x
EVTOPTA22560;太棒了！;;;;;;;;;;;;x
EVTOPTB22560;要公平合理地分配这些财富。;;;;;;;;;;;;x
economic_boom;经济繁荣;;;;;;;;;;;;x
economic_boom_desc;仰赖于各家投资银行和长期的低失业率，我国经济正在高速发展。;;;;;;;;;;;;x
EVTNAME22570;旗舰级公司破产;;;;;;;;;;;;x
EVTDESC22570;在长期负债经营之后，我国一个州内一家大公司最近破产了。当地政治家们向政府请愿要求扶持这家公司，声称低潮期只是暂时的，只要让它有一段时间进行合并和改建，这家公司就能重新站立起来。虽然我们可以施加援助，但议会里的嘴炮党却对这种意见大加批驳，把这称作对贸易自由原则和政府不干涉原则的荒谬侵犯。;;;;;;;;;;;;x
EVTOPTA22570;显然我们必须帮助这家公司度过这段困难时期。;;;;;;;;;;;;x
EVTOPTB22570;我们不会用政府的钱去资助一家私人公司。;;;;;;;;;;;;x
EVTNAME22580;铁路托拉斯曝光！;;;;;;;;;;;;x
EVTDESC22580;在$COUNTRY$，被地区反托拉斯委员会曝光的所谓铁路托拉斯的新闻正闹得沸沸扬扬。当地资本家申辩说这些说法十分荒谬，声称他们既没有蓄意操纵价格，实际上也没有价格垄断发生。工人阶级中许多人对此非常愤怒，他们强烈感受到资本大亨正通过狠狠压榨生活拮据的他们来获得利益。解散此托拉斯会令当地的铁路建设倒退数年，但不这么做也许会导致激怒底层民众。;;;;;;;;;;;;x
EVTOPTA22580;我们要开放这个被操纵的市场，不惜代价保护劳动者的利益。;;;;;;;;;;;;x
EVTOPTB22580;任何形式的对贸易自由的侵犯都不可取。;;;;;;;;;;;;x
BUDGET_GOLD_INCOME_DESC;金矿收入;;;;;;;;;;;;x
TOTAL_TAX_EFFICIENCY;税率：$VAL$;;;;;;;;;;;;x
TOTAL_TAX_EFFICIENCY_BASED;预计收入：;;;;;;;;;;;;x
TAX_POOR_DESC;这决定了贫困阶层需要交多少税款，过于沉重的税负可能导致他们没有足够的钱以满足最基本的需求。;;;;;;;;;;;;x
TAX_MIDDLE_DESC;这决定了中产阶层需要交多少税款，过高的税率会导致他们没有足够的钱用在生活用品和事业上。;;;;;;;;;;;;x
TAX_RICH_DESC;这决定了富裕阶层需要交多少税款，太高的税会使得他们没有足够的钱进行消费和投资建厂。;;;;;;;;;;;;x
MIL_COST_DESC;军队补给品花费。;;;;;;;;;;;;x
NAT_STOCK_DESC;仓储开支用于购买国家储备。;;;;;;;;;;;;x
IND_SUP_DESC;提供给工厂的政府补贴和国家现金储备将用于帮助工厂购买物资和支付工资。;;;;;;;;;;;;x
TARIFFS_DESC;关税是针对进口货物的一种额外税收，其收入将归入国库。关税为负意味着你的国民进口货物时可以获得补贴。;;;;;;;;;;;;x
WARSUBSIDIES_EXPENSE;战争援助：$VAL$;;;;;;;;;;;;x
WARINDEMNITIES_EXPENSE;战争赔款：$VAL$;;;;;;;;;;;;x
WARSUBSIDIES_INCOME;战争援助：$VAL$;;;;;;;;;;;;x
WARINDEMNITIES_INCOME;战争赔款：$VAL$;;;;;;;;;;;;x
REMOVE_BUDGET_DIPL_DESC;各种外交相关的收支;;;;;;;;;;;;x
sami;萨米人;;;;;;;;;;;;x
pan_romanian;罗马尼亚人;;;;;;;;;;;;x
MODIFIER_MOBILISED;动员：$VALUE$;;;;;;;;;;;;x
MODIFIER_OVERSEAS;海外惩罚：$VALUE$;;;;;;;;;;;;x
TRADE_OVERSEAS_NEED;$VAL$单位来自海外省份\n;;;;;;;;;;;;x
BUDGET_OVERSEAS;海外维护;;;;;;;;;;;;x
BUDGET_DIPL_DESC;由外交或或平协议产生的收支。;;;;;;;;;;;;x
POP_DETAILS_INTERNAL_MIGRATION;国内移民：;;;;;;;;;;;;x
POP_DETAILS_EXTERNAL_MIGRATION;国外移民：;;;;;;;;;;;;x
POP_DETAILS_COLONIAL_MIGRATION;殖民移民：;;;;;;;;;;;;x
PRODUCTION_OUTPUT_YESTERDAY;昨日产量：$VALUE$;;;;;;;;;;;;x
PRODUCTION_OUTPUT_GOODS_TOOLTIP2;最大产量：$CURR$;;;;;;;;;;;;x
PRODUCTION_CURRENT_STOCKPILE;现有储备：$VALUE$;;;;;;;;;;;;x
POP_DAILY_INTEREST;储蓄利息：$VAL$?;;;;;;;;;;;x
MODIFIER_OVERSEAS_PRODUCTION_PENALTY;海外工厂及原料产地惩罚：$VALUE$;;;;;;;;;;;;x
PRODUCTION_FACTORY_EMPLOYEECOUNT_TOOLTIP2;现有雇员：$EMPLOYEES$/$EMPLOYEE_MAX$;;;;;;;;;;;;x
LIFERATING_EFFECT;$DIRECTION$$VALUE$生活条件\n;;;;;;;;;;;;x
MILITARY_ARMY_COUNT_TOOLTIP;陆军数量：$VALUE$;;;;;;;;;;;;x
MILITARY_NAVY_COUNT_TOOLTIP;海军数量：$VALUE$;;;;;;;;;;;;x
MILITARY_ARMY_CONSTRUCTION_TOOLTIP;在建的旅：$VALUE$;;;;;;;;;;;;x
MILITARY_NAVY_CONSTRUCTION_TOOLTIP;在建的舰船：$VALUE$;;;;;;;;;;;;x
MILITARY_SORT_BY_TYPE_TOOLTIP;按领导人类型排序;;;;;;;;;;;;x
MILITARY_SORT_BY_NAME_TOOLTIP;按名称排序;;;;;;;;;;;;x
MILITARY_SORT_BY_ASSIGNMENT_TOOLTIP;按工作排序;;;;;;;;;;;;x
MILITARY_SORT_BY_STRENGTH_TOOLTIP;按兵力排序;;;;;;;;;;;;x
MILITARY_SORT_ASSIGNMENT;任务;;;;;;;;;;;;x
MILITARY_BACKGROUND;背景：$NAME$;;;;;;;;;;;;x
MILITARY_PERSONALITY;特性：$NAME$;;;;;;;;;;;;x
REMOVE_MILITARY_LEADER_NAME_TOOLTIP;$NAME$被指定到$ARMY$，\n目前位于$$LOCATION;;;;;;;;;;;;x
MILITARY_STRENGTH_TOOLTIP2;单位兵力为$PERCENT$%\n兵力：$VALUE$/$MAX$;;;;;;;;;;;;x
MILITARY_SHIPSTRENGTH_TOOLTIP2;单位兵力为$PERCENT$%;;;;;;;;;;;;x
MILITARY_REGIMENTS_TOOLTIP;旅的数量：$VALUE$;;;;;;;;;;;;x
MILITARY_SHIPS_TOOLTIP;舰船的数量：$VALUE$;;;;;;;;;;;;x
MILITARY_CURRENT_LOCATION;现在位置：$LOC$;;;;;;;;;;;;x
REMOVE_MILITARY_MOBILIZE;动员我们的人民;;;;;;;;;;;;x
REMOVE_MILITARY_MOBILIZE_DESC;列表加入动员表格;;;;;;;;;;;;x
REMOVE_MILITARY_DEMOBILIZE;取消动员;;;;;;;;;;;;x
REMOVE_MILITARY_DEMOBILIZE_DESC;列表加入取消表格;;;;;;;;;;;;x
MILITARY_WAR_EXHAUSTION;厌战度;;;;;;;;;;;;x
MILITARY_SUPPLY_CONSUMPTION;补给消耗;;;;;;;;;;;;x
MILITARY_ORG_REGAIN;组织度恢复;;;;;;;;;;;;x
MILITARY_ARMY_ORG;陆军组织度;;;;;;;;;;;;x
MILITARY_NAVY_ORG;海军组织度;;;;;;;;;;;;x
MILITARY_UNIT_EXPERIENCE;初始经验;;;;;;;;;;;;x
MILITARY_RECRUIT_TIME;组建时间;;;;;;;;;;;;x
MILITARY_COMBAT_WIDTH;战术宽度;;;;;;;;;;;;x
COMWID_BASE;基础值：$VAL$;;;;;;;;;;;;x
MILITARY_WAR_EXHAUSTION_TOOLTIP;厌战度：$VALUE$;;;;;;;;;;;;x
MILITARY_MAX_WAR_EXHAUSTION_TOOLTIP;最大厌战度：$VALUE$;;;;;;;;;;;;x
MILITARY_BASEVALUE_PERCENT;基础值：100%;;;;;;;;;;;;x
MILITARY_BASEVALUE;基础值：0.00;;;;;;;;;;;;x
AVAILABLE_EXPORTS;出口市场：$VAL$;;;;;;;;;;;;x
MILITARY_BUILD_UNIT_TOOLTIP;在$LOC$建造$NAME$;;;;;;;;;;;;x
MILITARY_CANCEL_BUILD_UNIT_TOOLTIP;取消正在$LOC$建造的$NAME$;;;;;;;;;;;;x
traditional_academic;传统学术界;;;;;;;;;;;;x
army_tech_school;军工复合体;;;;;;;;;;;;x
