#Powered_by_ParaTranz;;;;;;;;;;;;;x
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;x
AI_LOVES_US_DESC2_LONG;$TAG_0_0_ADJ$报纸刊登了一篇文章，描绘了我们两国之间融洽的关系。在提到了许多两国之间基于友好和互信基础上进行的合作之后，作者声称我们两国之间是朋友和兄弟的关系。文章使用了“可信”、“可靠”、“牢不可破”等词语来描绘两国关系，报纸建议$TAG_0_0$政府继续保持和我国一致的政策，谋求双方形成共同利益和目标，以增加对我们双方利益的互相保证。;;;;;;;;;;;;x
AI_LOVES_US_DESC2_MEDIUM;$TAG_0_0_ADJ$报纸刊登了一篇文章，描绘了我们两国之间融洽的关系。在提到了许多两国之间基于友好和互信基础上进行的合作之后，作者声称我们两国之间是朋友和兄弟的关系。;;;;;;;;;;;;x
AI_LOVES_US_DESC2_SHORT;$TAG_0_0_ADJ$报纸刊登了一篇文章，描绘了我们两国之间融洽的关系。作者鼓励其政府继续保持和我国一致的政策。;;;;;;;;;;;;x
AI_LOVES_US_TITLE3;$TAG_0_0$有自知之明！;;;;;;;;;;;;x
AI_LOVES_US_DESC3_LONG;我国的常识主导了$TAG_0_0$，他们举国上下都醉心于$OURCOUNTRY_ADJ$一切。那些懦弱的家伙们认识到了我们在政治、文化和军事领域都拥有显著的优越性。$TAG_0_0_ADJ$外相不顾廉耻地公然向我国精英谄媚说“我们欢迎来自$OURCOUNTRY_ADJ$父亲般的关爱和指导。为了我们的共同利益”“希望我们两国的友谊地久天长”。这种情况是否会长久持续还有待观察。;;;;;;;;;;;;x
AI_LOVES_US_DESC3_MEDIUM;我国的常识主导了$TAG_0_0$，他们举国上下都醉心于$OURCOUNTRY_ADJ$一切。那些懦弱的家伙们认识到了我们在政治、文化和军事领域都拥有显著的优越性。;;;;;;;;;;;;x
AI_LOVES_US_DESC3_SHORT;$TAG_0_0_ADJ$政府和人民继续被$OURCOUNTRY$吸引着。显而易见，我们在各个领域都拥有着主导权。;;;;;;;;;;;;x
AI_LOVES_OTHER_TITLE1;$TAG_0_0_ADJ$外交关系;;;;;;;;;;;;x
AI_LOVES_OTHER_DESC1_LONG;$TAG_0_0_ADJ$报纸刊登了一篇文章，描绘了他们和$TAG_0_1$之间融洽的关系。在提到了许多两国之间基于友好和互信基础上进行的合作之后，作者声称两国之间是朋友和兄弟的关系。文章使用了“可信”、“可靠”、“牢不可破”等词语来描绘两国关系，报纸建议$TAG_0_0$政府继续保持和$TAG_0_1$一致的政策，谋求双方形成共同利益和目标，以增加对双方利益的互相保证。;;;;;;;;;;;;x
AI_LOVES_OTHER_DESC1_MEDIUM;$TAG_0_0_ADJ$报纸刊登了一篇文章，描绘了他们和$TAG_0_1$之间融洽的关系。在提到了许多两国之间基于友好和互信基础上进行的合作之后，作者声称两国之间是朋友和兄弟的关系。;;;;;;;;;;;;x
AI_LOVES_OTHER_DESC1_SHORT;$TAG_0_0_ADJ$报纸刊登了一篇文章，描绘了他们和$TAG_0_1$之间融洽的关系。文章呼吁与$TAG_0_1$结成联盟。;;;;;;;;;;;;x
AI_LOVES_OTHER_TITLE2;$TAG_0_0$ - $TAG_0_1$关系;;;;;;;;;;;;x
AI_LOVES_OTHER_DESC2_LONG;“尽管历史上我们两国之间曾是对手，但是显然现在命运女神决定让我们同舟共济！”$TAG_0_0_ADJ$政府发言人昨日在首都针对最近和$TAG_0_1$的合作增多一事发表了如上高论。两国之间部分关税的取消以及$TAG_0_0_ADJ$大使的频繁访问似乎体现出两国很可能缔结军事盟约来进一步保证双方的友谊。;;;;;;;;;;;;x
AI_LOVES_OTHER_DESC2_MEDIUM;$TAG_0_0_ADJ$外交官们微笑着出现在了$TAG_0_1_ADJ$首都举行的高层会议上。“$TAG_0_1$是我们天然的盟友”，一位$TAG_0_0_ADJ$官员提到。政治分析家预测双方会很快签署盟约。;;;;;;;;;;;;x
AI_LOVES_OTHER_DESC2_SHORT;“祝愿我们和$TAG_0_1_ADJ$兄弟们未来繁荣昌盛！”是$TAG_0_0_ADJ$执政党的最新口号。很多人认为这是双方即将缔结军事盟约的预兆。;;;;;;;;;;;;x
OTHER_NEW_GP_TITLE1;$TAG_0_1_ADJ$崛起;;;;;;;;;;;;x
OTHER_NEW_GP_DESC_LONG1;随着$TAG_0_0$的衰落，$TAG_0_1$将有机会脱颖而出跻身于世界列强的行列。最近几个月很多证据证明了$TAG_0_0$衰落的经济、软弱的军力和苍白的威信，让它的盟友们不再能依赖它的帮助，其政府也开始屈服于来自外国的要求。$TAG_0_0$国际地位的衰落让$TAG_0_1$获益，得以获得国际的尊重。这证明了物竞天择的真理。;;;;;;;;;;;;x
OTHER_NEW_GP_DESC_MEDIUM1;随着$TAG_0_0$的衰落，$TAG_0_1$将有机会脱颖而出跻身于世界列强的行列，赢得国际的尊重。这证明了物竞天择的真理。;;;;;;;;;;;;x
OTHER_NEW_GP_DESC_SHORT1;随着$TAG_0_0$的衰落，$TAG_0_1$将有机会脱颖而出跻身于世界列强的行列。;;;;;;;;;;;;x
WE_BECOME_GP_TITLE1;我们从$TAG_0_0_ADJ$衰落中获益;;;;;;;;;;;;x
WE_BECOME_GP_DESC_LONG1;随着$TAG_0_0$的衰落，我国将脱颖而出，堂堂跻身于世界列强的行列。最近几个月很多证据证明了$TAG_0_0$衰落的经济，软弱的军力和苍白的威信，让它的盟友们不再能依赖它的帮助其政府也开始屈服于来自外国的要求。它的国际地位的衰落让我国获益，我国进而取代其成为列强。这证明了物竞天择的真理。;;;;;;;;;;;;x
WE_BECOME_GP_DESC_MEDIUM1;随着$TAG_0_0$的衰落，我国将脱颖而出，堂堂跻身于世界列强的行列。它的国际地位的衰落让我国获益，我国进而取代其成为列强。;;;;;;;;;;;;x
WE_BECOME_GP_DESC_SHORT1;随着$TAG_0_0$的衰落，我国将脱颖而出，堂堂跻身于世界列强的行列。;;;;;;;;;;;;x
WE_LOSE_GP_TITLE1;$TAG_0_1$从我国的衰落中获益;;;;;;;;;;;;x
WE_LOSE_GP_DESC_LONG1;随着我国的衰落，$TAG_0_1$将有机会脱颖而出跻身于世界列强的行列。最近几个月很多证据证明了我国衰落的经济，软弱的军力和苍白的威信，让我们的盟友们不再能依赖我们的帮助，我国政府也开始屈服于来自外国的要求。我国国际地位的衰落让$TAG_0_1$获益，使其得以获得国际的尊重。这证明了物竞天择的真理。;;;;;;;;;;;;x
WE_LOSE_GP_DESC_MEDIUM1;随着我国的衰落，$TAG_0_1$将有机会脱颖而出跻身于世界列强的行列，并得以获得国际的尊重。这证明了物竞天择的真理。;;;;;;;;;;;;x
WE_LOSE_GP_DESC_SHORT1;随着我国的衰落，$TAG_0_1$将有机会脱颖而出跻身于世界列强的行列。;;;;;;;;;;;;x
CRISIS_START_TITLE1;危机爆发！;;;;;;;;;;;;x
CRISIS_START_DESC_LONG1;事件是否仍有和平解决的余地，目前无人可以定论，因为列强们深陷行将爆发的国际危机当中。各国也许仍在试图达成一个外交解决方案，但时间已经所剩无几，且由于冲突各方漫天要价和进行政治威慑来夸耀实力避免让步，事件的解决方案迟迟难产。各国很快就将走上战争的修罗场。;;;;;;;;;;;;x
CRISIS_START_DESC_MEDIUM1;列强们深陷行将爆发的国际危机当中。各国也许仍在试图达成一个外交解决方案，但时间已经所剩无几，且由于冲突各方漫天要价和进行政治威慑来夸耀实力避免让步，事件的解决方案迟迟难产。。;;;;;;;;;;;;x
CRISIS_START_DESC_SHORT1;列强们深陷行将爆发的国际危机当中。各国也许仍在试图达成一个外交解决方案，但时间已经所剩无几。;;;;;;;;;;;;x
CRISIS_END_TITLE1;成功避免危机！;;;;;;;;;;;;x
CRISIS_END_DESC_LONG1;“这是我们时代的和平”，列强们在通过外交途径解决酝酿中的国际危机的高层协商会议上如是宣布，很多人认为假如不是此次妥协的话，“这次危机必然会导致战争”“我们的人民绝不会希望兵戎相见”危机中的双方都这样宣称，然而细心的观察者会发现其中一方是此次危机的胜利者，而另一方不得不吞下让步和损失颜面的苦果，这让人不由得怀疑此次妥协所达成的协议究竟能有多久的效力。;;;;;;;;;;;;x
CRISIS_END_DESC_MEDIUM1;“这是我们时代的和平”，列强们在通过外交途径解决酝酿中的国际危机的高层协商会议上如是宣布，很多人认为假如不是此次妥协的话，这次危机必然会导致战争。;;;;;;;;;;;;x
CRISIS_END_DESC_SHORT1;“这是我们时代的和平”，列强们在通过外交途径解决酝酿中的国际危机的高层协商会议上如是宣布，消除了战争的可能。;;;;;;;;;;;;x
RESEARCH_NEWS_TITLE_LARGE2;$TAG_0_0_ADJ$新突破！;;;;;;;;;;;;x
RESEARCH_NEWS_LARGE2;$TAG_0_0_ADJ$科学家们宣布经过一个月的投入和集中攻关，在昨天达取得了对$STRING_0_1$研究的新突破。相信$TAG_0_0$的政府和企业会很快把这项重要技术在全国范围内妥善地投入实用。;;;;;;;;;;;;x
RESEARCH_NEWS_TITLE_MEDIUM2;$TAG_0_0_ADJ$新突破！;;;;;;;;;;;;x
RESEARCH_NEWS_MEDIUM2;$TAG_0_0_ADJ$科学家们宣布经过一个月的投入和集中攻关，在昨天达取得了对$STRING_0_1$研究的新突破。这项新知识将会很快投入实用。;;;;;;;;;;;;x
RESEARCH_NEWS_TITLE_SMALL2;$TAG_0_0_ADJ$新突破！;;;;;;;;;;;;x
RESEARCH_NEWS_SMALL2;$TAG_0_0_ADJ$科学家们宣布最近在对$STRING_0_1$的研究中取得了新突破。;;;;;;;;;;;;x
COMMUNIST_REVOLUTION_NEWS_TITLE_LARGE_COMMUNIST;共产党在$TAG_0_0_UPPER$胜出！;;;;;;;;;;;;x
COMMUNIST_REVOLUTION_NEWS_LARGE_COMMUNIST;“全世界无产者，团结起来！”我们在众志成城的呐喊声中再一次取得了革命的胜利。腐朽的资本主义势力无法阻挡无产阶级追求幸福未来的伟大志向。组织从奋斗在$TAG_0_0$革命战线上的同志们那里获得了好消息，他发动起义反对那些剥削与折磨劳苦大众的寄生虫。他们成功地夺取了政权，让它回到了人民的手中，由人民的代表——$STRING_0_0$来运作！;;;;;;;;;;;;x
COMMUNIST_REVOLUTION_NEWS_TITLE_MEDIUM_COMMUNIST;赤红的$TAG_0_0_UPPER$！;;;;;;;;;;;;x
COMMUNIST_REVOLUTION_NEWS_MEDIUM_COMMUNIST;“全世界无产者，团结起来！”今天，众志成城的呐喊响彻了$TAG_0_0$，在那里我们的同志们成功推翻政府，建立了真正的人民政党——$STRING_0_0$！;;;;;;;;;;;;x
COMMUNIST_REVOLUTION_NEWS_TITLE_SMALL_COMMUNIST;革命！;;;;;;;;;;;;x
COMMUNIST_REVOLUTION_NEWS_SMALL_COMMUNIST;“全世界无产者，团结起来！”今天，众志成城的呐喊响彻了$TAG_0_0$，在那里我们的同志们成功打倒了腐败的资产阶级骗子们！;;;;;;;;;;;;x
battle_we_lose_large_censored_press;前线记者报道，$DATE_LONG_0$，我军健儿在$STRING_0_3$遭遇$TAG_0_3_ADJ$军队，激战后我军顺利转进。如今敌明我暗，敌军即将入我瓮中。我军奋勇作战，毙敌$VALUE_INT_0_4$人。我军目前有$VALUE_INT_0_2$人尚需归队报到，概因其中有大量人员已经化整为零、深入敌后，伺机设伏歼敌以表舍身报国之壮志、展神出鬼没之风采！;;;;;;;;;;;;x
battle_we_lose_medium_censored_press;$DATE_LONG_0$，我军健儿在$STRING_0_3$遭遇$TAG_0_3_ADJ$军队，激战后我军顺利转进。如今敌明我暗，敌军即将入我瓮中。我军奋勇作战，毙敌$VALUE_INT_0_4$人。具信我军已有有$VALUE_INT_0_2$人化整为零、深入敌后，伺机设伏歼敌以表舍身报国之壮志、展神出鬼没之风采！;;;;;;;;;;;;x
battle_we_lose_small_censored_press;$DATE_LONG_0$，我军与$TAG_0_3$狭路相逢，激战后我军顺利转进。具信我军已有$VALUE_INT_0_2$人化整为零、深入敌后，伺机设伏歼敌！;;;;;;;;;;;;x
battle_we_lose_censored_title_large;在$STRING_0_3$阻击敌军！;;;;;;;;;;;;x
battle_we_lose_censored_large;“在有些区域的敌军足足有我军40倍之多，但是我们的小伙子们还是死守在他们的阵线上。”一位高层军官高度赞扬了士兵们的英勇，他已经在战略允许的范畴内极尽可能地迟滞了对方对$STRING_0_3$的猛攻，我们的对手至少承受了$VALUE_INT_0_2$人的伤亡。“我们目前还不能公布我方的伤亡数字。”一个政府官员在被问到我方损失情况时如此回应。针对那些怀疑者，他特别强调“我们的人民在事关国防问题时应当鼎力支持政府”。;;;;;;;;;;;;x
battle_we_lose_censored_title_medium;在$STRING_0_3$迟滞敌军进攻;;;;;;;;;;;;x
battle_we_lose_censored_medium;我军健儿成功拖延了敌军对我国国土的进犯，在面对$TAG_0_2$巨大的优势兵力的进攻时他们打得勇猛无畏。一位高级军官声称;;;;;;;;;;;;x
battle_we_lose_censored_title_small;在$STRING_0_3$获得士气上的胜利;;;;;;;;;;;;x
battle_we_lose_censored_small;$DATE_LONG_0$，我军顺利地从$STRING_0_3$战场上撤离，给对方造成了$VALUE_INT_0_2$人的伤亡，目前$TAG_0_2$占领了此地。;;;;;;;;;;;;x
war_we_lose_censored_large_title;百战余生的健儿们归来。\n和$TAG_2_0_UPPER$签订和平条约！;;;;;;;;;;;;x
war_we_lose_censored_large_desc;$DATE_LONG_1$，我们的政府决定与$TAG_2_0$媾和。这场战争被世人称为$STRING_0_0$，$DATE_SHORT_0$爆发于$STRING_9_0$，结果是$STRINGS_LIST_4$。“我们没有退缩，我们也该为我们的小伙子们感到骄傲，我们用行动向世人宣告了我们不是软柿子。”政府官员们如是宣称，“只是最终，我们认为不值得再让我们的年轻人们流血牺牲了。”公民们都很高兴自己勇敢的孩子们将要回家了，不过目前还没有展开官方庆祝活动的计划。;;;;;;;;;;;;x
war_we_lose_censored_medium_title;和$TAG_2_0_UPPER$议和！;;;;;;;;;;;;x
war_we_lose_censored_medium_desc;$DATE_LONG_1$，我们的政府决定与$TAG_2_0$媾和。这场战争被世人称为$STRING_0_0$，$DATE_SHORT_0$爆发于$STRING_9_0$，结果是$STRINGS_LIST_4$。;;;;;;;;;;;;x
war_we_lose_censored_small_title;和$TAG_2_0$议和;;;;;;;;;;;;x
war_we_lose_censored_small_desc;$STRING_0_0$结束了，没有想到我们竟然败给了$TAG_2_0$。;;;;;;;;;;;;x
CRISIS_START_TITLE2;局势紧张加剧！;;;;;;;;;;;;x
CRISIS_START_DESC_LONG2;随着过去几个月渐渐增长的压力，围绕$STRING_0_0$产生的外交紧张已为我们带来了一场国际危机。列强们正试图寻求一个和平解决的方案以阻止事件进一步升级，但也有一些国家想要借机扩大影响。为了提高影响力，列强们已经展开了疯狂的外交攻势。如果最终没有达成解决方案，双方依然处于对抗，那么$STRING_0_0$的任何一点火星都有可能引爆一场大战。;;;;;;;;;;;;x
CRISIS_START_DESC_MEDIUM2;列强们正在比拼对$STRING_0_0$的影响力，同时该地区的紧张局势急剧升级。列强们正试图寻求一个和平解决的方案以阻止事件进一步升级，但是冲突能否避免依然未知。;;;;;;;;;;;;x
CRISIS_START_DESC_SHORT2;列强们尝试获取在$STRING_0_0$的影响力的同时，紧张局势已经升级为了一场重大危机。为了避免战争，积极的外交斡旋已经展开。;;;;;;;;;;;;x
CRISIS_END_TITLE2;警报解除;;;;;;;;;;;;x
CRISIS_END_DESC_LONG2;令人宽慰的消息正在快速传播：近日外交关注的重点，关于$STRING_0_0$的解决方案已经达成。<CrisisWinner++++++>在列强的支持下成功地扩展了其影响力。在国际会议上经过了几周的外交斡旋后危机终于结束。战争的威胁已经暂时消除，但是并非所有人都对结果感到满意，亦不知将来是否会有其他列强继续挑战<CrisisWinner++++++>。;;;;;;;;;;;;x
CRISIS_END_DESC_MEDIUM2;通过列强们的外交会议斡旋，$STRING_0_0$的国际危机达成了和平解决方案。<CrisisWinner++++++>在没有付诸战争的情况下成功扩张了影响力，但是和平是否能长久持续还有待观察。;;;;;;;;;;;;x
CRISIS_END_DESC_SHORT2;通过列强们的外交会议斡旋，$STRING_0_0$的国际危机达成了和平解决方案从而避免了战争。<CrisisWinner++++++>成功地扩展了其影响力;;;;;;;;;;;;x
OTHER_NEW_GP_DESC_LONG2;$TAG_0_1$在过去几年中国际地位一路上升，如今已被视为世界列强之一。$TAG_0_1_ADJ$威望也受益于国际上对其地位的接受而日益盛隆，我们认为$TAG_0_1$将会进一步拓展影响力。$TAG_0_0$无力阻止他们近来的衰退，现在已经被普遍认为只是二流次强。这种国际地位的降低造成了广泛的影响，他们的国际影响力已经在显著地衰退。;;;;;;;;;;;;x
OTHER_NEW_GP_DESC_MEDIUM2;$TAG_0_1$已经被国际社会普遍认同是世界列强。这是对他们稳定增长的国力的认可，但并非人人乐见。$TAG_0_0$因为其最近的颓势而被认为只有次强国力。;;;;;;;;;;;;x
OTHER_NEW_GP_DESC_SHORT2;蒸蒸日上的$TAG_0_1$取代$TAG_0_0$成为了国际社会认可的列强，他们的国际地位和影响力都将提升。;;;;;;;;;;;;x
AI_LOVES_US_TITLE4;火热的关系;;;;;;;;;;;;x
AI_LOVES_US_DESC4_LONG;我们的记者从他在外交部的渠道得知，$TAG_0_0$的首脑近日在他的国民面前发表了一次大型演讲，盛赞了我国和我国人民取得的成就。有理由认为这是$TAG_0_0$试图向我们强大的祖国靠拢的尝试。显然我们应当以$TAG_0_1_ADJ$传统礼仪礼貌地回应这次尝试。我们对这些姿态表示欢迎并热切期待这将带来一段我们两个荣耀的国家进一步加深合作的时期。;;;;;;;;;;;;x
AI_LOVES_US_DESC4_MEDIUM;继上周和我国大使举行了一次据报道极有建设性的会面后，一位$TAG_0_0_ADJ$人民代表也跟随外交官的脚步发表了一次演讲盛赞了我国和我国政府，这代表了两国进一步合作的大门已经打开。;;;;;;;;;;;;x
AI_LOVES_US_DESC4_SHORT;“我们两国间友谊的新纪元已经开启！”$TAG_0_0_ADJ$大使近日在首都一场记者会上如是说。;;;;;;;;;;;;x
INVENTION_NEWS_TITLE_LARGE2;新专利！;;;;;;;;;;;;x
INVENTION_NEWS_LARGE2;科学报道:对$STRING_0_1$的改进和创新已经由$TAG_0_0$的研究者们申请了专利。此次成就的详细资料目前还是保密的，但是有理由认为它会逐渐传播到其他国家并且为世界科研做出贡献。;;;;;;;;;;;;x
INVENTION_NEWS_TITLE_MEDIUM2;新专利！;;;;;;;;;;;;x
INVENTION_NEWS_MEDIUM2;对$STRING_0_1$的改进和创新已经由$TAG_0_0$的研究者们在国家专利局申请了专利。;;;;;;;;;;;;x
INVENTION_NEWS_TITLE_SMALL2;新专利！;;;;;;;;;;;;x
INVENTION_NEWS_SMALL2;对$STRING_0_1$的改进和创新已经在$TAG_0_0$申请了专利。;;;;;;;;;;;;x
EDITORIAL_ABSMON;社论：为何憎恨反正统派是正当和合理的？因为这是天之所向！因为这些不务正业的人会煽动农民和工人自己统治自己（详见10版）;;;;;;;;;;;;x
EDITORIAL_PRUCON;社论：为何憎恨一切改革者是合理的？因为这是自然规律的要求！因为这些自由主义投机者和世界主义者会搞得我们的国家如同妓院（详见10版）;;;;;;;;;;;;x
EDITORIAL_CONMON;社论：为何憎恨共和人士是合理的？因为稳定压倒一切！因为若没有君主那慈祥的微笑，阴谋和动乱会毁掉我们所有人（详见10版）;;;;;;;;;;;;x
EDITORIAL_DEMOCRACY;社论：为何憎恨一切革命者是合理的？因为他们不接受妥协！因为这些狂热和呆板的教条主义者不尊敬法律条文（详见10版）;;;;;;;;;;;;x
EDITORIAL_PRESDICT;社论：为何憎恨颠覆分子是合理的？因为这是总统的要求！因为这些罪犯昨天在首都粗暴地毁坏了我们敬爱的阁下的雕像（详见10版）;;;;;;;;;;;;x
EDITORIAL_BOURDICT;社论:为何憎恨穷人是合理的？因为你自己的理性自利是这样要求的！因为这些寄生虫们自甘贫穷，对他们的仁慈会为你自己带来威胁。（详见10版）;;;;;;;;;;;;x
EDITORIAL_PROLDICT;社论：为何憎恨寄生虫是合理的？因为这是党的要求！因为即使是最低贱的乡村面包师也是国家的开拓者。只有打倒富人才能解放我们自己！（详见10版）;;;;;;;;;;;;x
EDITORIAL_FASCDICT;社论：为何憎恨寄生虫是合理的？因为这是党的要求！因为即使是最低贱的乡村面包师也是国家的开拓者。只有打倒富人才能解放我们自己！（详见10版）;;;;;;;;;;;;x
FAKE_UNKNOWN;禁酒的另一出人意料的副作用又显现了出来。为了让私酿酒变得更可口，美国人民首创了一系列全新的鸡尾酒。;;;;;;;;;;;;x
FAKE_Cthulhu;Ph'nglui mglw'nafh Cthulhu R'lyeh wgah'nagl fhtagn（在拉莱耶的宅邸中，长眠的克苏鲁候汝入梦）;;;;;;;;;;;;x
some_fake_1836_title_12;樱花;;;;;;;;;;;;x
some_fake_1836_12;日本政府决定新的国家颜色为“樱花色”，因为这最能体现这个神奇国度的个性。而把樱花色称为“粉色”将是非法的。;;;;;;;;;;;;x
some_fake_1836_title_13;大河;;;;;;;;;;;;x
some_fake_1836_13;一队美国制图专家发表了最精确的“大河”俄亥俄河的地图，未来的地方地图和国际地图上将会加入这条河的资料。更多的河流还有待测绘。;;;;;;;;;;;;x
some_fake_1836_title_14;扬马延岛;;;;;;;;;;;;x
some_fake_1836_14;据报道意料之外的大量移民涌入了北冰洋上的不毛小岛扬马延岛。“我们已经对一切噪声感到厌倦了。”一位拓荒者提到。;;;;;;;;;;;;x
some_fake_1880_title_8;疯狂行为;;;;;;;;;;;;x
some_fake_1880_8;最近的立法规定，当一艘船到达我国港口，如果让被评估为疯子、傻子或者罪犯的乘客下船的话，船主必须缴纳一笔罚金。;;;;;;;;;;;;x
some_fake_1890_title_8;幸运的第55人;;;;;;;;;;;;x
